,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
182,0,2,Tottenham Hotspur,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Paulo Gazzaniga,Jan Vertonghen,Davinson Sánchez,Toby Alderweireld,Sèrge Aurier,Dele Alli,Eric Dier,Moussa Sissoko,Lucas Moura,Son Heung-Min,Harry Kane,Michel Vorm,Danny Rose,Juan Foyth,Harry Winks,Christian Eriksen,Tanguy Ndombélé,Giovani Lo Celso,,,Kepa,Antonio Rüdiger,Fikayo Tomori,Kurt Zouma,Marcos Alonso,César Azpilicueta,Mateo Kovacic,N'Golo Kanté,Tammy Abraham,Willian,Mason Mount,Willy Caballero,Andreas Christensen,Reece James,Christian Pulisic,Jorginho,Michy Batshuayi,Callum Hudson-Odoi,,,Matchweek 18,8,6,26,29
183,0,0,Everton,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Jordan Pickford,Lucas Digne,Yerry Mina,Mason Holgate,Djibril Sidibé,Fabian Delph,Alex Iwobi,Tom Davies,Gylfi Sigurdsson,Dominic Calvert-Lewin,Richarlison,Maarten Stekelenburg,Leighton Baines,Michael Keane,Séamus Coleman,Moise Kean,Cenk Tosun,Bernard,,,Bernd Leno,David Luiz,Ainsley Maitland-Niles,Calum Chambers,Bukayo Saka,Granit Xhaka,Lucas Torreira,Emile Smith Rowe,Reiss Nelson,Gabriel Martinelli,Pierre-Emerick Aubameyang,Emiliano Martínez,Shkodran Mustafi,Konstantinos Mavropanos,Mattéo Guendouzi,Joe Willock,Alexandre Lacazette,Nicolas Pépé,,,Matchweek 18,-9,-3,18,22
184,1,3,Aston Villa,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Tom Heaton,Kortney Hause,Björn Engels,Matt Targett,Frédéric Guilbert,John McGinn,Douglas Luiz,Conor Hourihane,Jack Grealish,Wesley,Anwar El Ghazi,Ørjan Nyland,Ezri Konsa,Ahmed El Mohamady,Henri Lansbury,Marvelous Nakamba,Trézéguet,Jonathan Kodjia,,,Alex McCarthy,Jan Bednarek,Jack Stephens,Cédric Soares,Ryan Bertrand,Nathan Redmond,Pierre-Emile Højbjerg,James Ward-Prowse,Stuart Armstrong,Danny Ings,Shane Long,Angus Gunn,Maya Yoshida,Jannik Vestergaard,Oriol Romeu,Sofiane Boufal,Michael Obafemi,Ché Adams,,,Matchweek 18,-7,-18,15,15
185,0,1,Bournemouth,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Aaron Ramsdale,Simon Francis,Jack Stacey,Chris Mepham,Diego Rico,Jefferson Lerma,Ryan Fraser,Dan Gosling,Philip Billing,Lewis Cook,Joshua King,Artur Boruc,Jack Simpson,Andrew Surman,Junior Stanislas,Gavin Kilkenny,Callum Wilson,Dominic Solanke,,,Nick Pope,Phil Bardsley,Charlie Taylor,Ben Mee,James Tarkowski,Ashley Westwood,Jack Cork,Dwight McNeil,Jeff Hendrick,Chris Wood,Ashley Barnes,Joe Hart,Erik Pieters,Kevin Long,Robert Brady,Aaron Lennon,Danny Drinkwater,Jay Rodríguez,,,Matchweek 18,-5,-7,19,21
186,0,1,Brighton and Hove Albion,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>",Mathew Ryan,Dan Burn,Adam Webster,Lewis Dunk,Martín Montoya,Davy Pröpper,Dale Stephens,Aaron Mooy,Pascal Groß,Leandro Trossard,Neal Maupay,David Button,Bernardo,Shane Duffy,Yves Bissouma,Aaron Connolly,Glenn Murray,Steven Alzate,,,Dean Henderson,John Egan,Jack O'Connell,Chris Basham,John Lundstram,George Baldock,Luke Freeman,Enda Stevens,Oliver Norwood,Oliver McBurnie,David McGoldrick,Michael Verrips,Phil Jagielka,Ben Osborn,Muhamed Besic,Billy Sharp,Callum Robinson,Lys Mousset,,,Matchweek 18,-4,5,20,25
187,1,0,Newcastle United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""23"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Martin Dúbravka,Fabian Schär,Florian Lejeune,Federico Fernández,Jonjo Shelvey,Miguel Almirón,Paul Dummett,Isaac Hayden,Javier Manquillo,Andy Carroll,Joelinton,Karl Darlow,Emil Krafth,DeAndre Yedlin,Sean Longstaff,Matty Longstaff,Christian Atsu,Dwight Gayle,,,Vicente Guaita,Cheikhou Kouyaté,Martin Kelly,Patrick van Aanholt,James Tomkins,James McArthur,James McCarthy,Luka Milivojevic,Christian Benteke,Jordan Ayew,Wilfried Zaha,Wayne Hennessey,Sam Woods,Jairo Riedewald,Max Meyer,Connor Wickham,James Daly,Brandon Pierrick,,,Matchweek 18,-7,-4,22,23
188,1,2,Norwich City,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>",Tim Krul,Sam Byram,Max Aarons,Christoph Zimmermann,Grant Hanley,Emiliano Buendía,Todd Cantwell,Tom Trybull,Alexander Tettey,Kenny McLean,Teemu Pukki,Ralf Fährmann,Jamal Lewis,Marco Stiepermann,Ibrahim Amadou,Onel Hernández,Mario Vrancic,Dennis Srbeny,,,Rui Patrício,Romain Saïss,Leander Dendoncker,Conor Coady,Matt Doherty,Rúben Neves,João Moutinho,Jonny Otto,Adama Traoré,Diogo Jota,Raúl Jiménez,John Ruddy,Maximilian Kilman,Rúben Vinagre,Jesús Vallejo,Ryan Bennett,Pedro Neto,Patrick Cutrone,,,Matchweek 18,-17,3,12,24
189,3,1,Manchester City,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Ederson,Kyle Walker,Fernandinho,Nicolás Otamendi,Benjamin Mendy,Riyad Mahrez,Kevin De Bruyne,Ilkay Gündogan,Raheem Sterling,Bernardo Silva,Gabriel Jesus,Claudio Bravo,Oleksandr Zinchenko,Eric García,João Cancelo,Rodri,Phil Foden,Sergio Agüero,,,Kasper Schmeichel,Ben Chilwell,Ricardo Pereira,Çaglar Söyüncü,Jonny Evans,James Maddison,Harvey Barnes,Wilfred Ndidi,Ayoze Pérez,Youri Tielemans,Jamie Vardy,Danny Ward,James Justin,Wes Morgan,Marc Albrighton,Demarai Gray,Dennis Praet,Kelechi Iheanacho,,,Matchweek 18,28,29,35,39
190,1,1,Crystal Palace,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>",Vicente Guaita,Scott Dann,James Tomkins,Jairo Riedewald,Martin Kelly,James McArthur,Cheikhou Kouyaté,Luka Milivojevic,Wilfried Zaha,Christian Benteke,Jordan Ayew,Wayne Hennessey,Sam Woods,Tyrick Mitchell,Víctor Camarasa,Max Meyer,James McCarthy,Connor Wickham,,,Mathew Ryan,Adam Webster,Dan Burn,Lewis Dunk,Martín Montoya,Pascal Groß,Davy Pröpper,Aaron Mooy,Leandro Trossard,Yves Bissouma,Neal Maupay,David Button,Bernardo,Ezequiel Schelotto,Shane Duffy,Steven Alzate,Alireza Jahanbakhsh,Glenn Murray,,,Matchweek 17,-4,-4,22,19
191,1,1,Manchester United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>",David de Gea,Aaron Wan-Bissaka,Luke Shaw,Victor Lindelöf,Harry Maguire,Scott McTominay,Marcus Rashford,Daniel James,Fred,Jesse Lingard,Anthony Martial,Sergio Romero,Brandon Williams,Ashley Young,Axel Tuanzebe,Andreas Pereira,Juan Mata,Mason Greenwood,,,Jordan Pickford,Michael Keane,Séamus Coleman,Yerry Mina,Lucas Digne,Bernard,Tom Davies,Alex Iwobi,Mason Holgate,Dominic Calvert-Lewin,Richarlison,Maarten Stekelenburg,Cuco Martina,Leighton Baines,Cenk Tosun,Moise Kean,Anthony Gordon,Oumar Niasse,,,Matchweek 17,6,-9,24,17
192,1,2,Wolverhampton Wanderers,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Rui Patrício,Conor Coady,Romain Saïss,Leander Dendoncker,Rúben Neves,João Moutinho,Jonny Otto,Matt Doherty,Raúl Jiménez,Adama Traoré,Diogo Jota,John Ruddy,Ryan Bennett,Rúben Vinagre,Maximilian Kilman,Pedro Neto,Benny Ashley-Seal,Patrick Cutrone,,,Paulo Gazzaniga,Jan Vertonghen,Sèrge Aurier,Toby Alderweireld,Davinson Sánchez,Moussa Sissoko,Dele Alli,Lucas Moura,Eric Dier,Son Heung-Min,Harry Kane,Alfie Whiteman,Juan Foyth,Christian Eriksen,Oliver Skipp,Giovani Lo Celso,Harry Winks,Ryan Sessegnon,,,Matchweek 17,4,7,24,23
193,0,3,Arsenal,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Bernd Leno,Sead Kolasinac,Ainsley Maitland-Niles,Calum Chambers,Sokratis Papastathopoulos,Mesut Özil,Nicolas Pépé,Mattéo Guendouzi,Lucas Torreira,Gabriel Martinelli,Pierre-Emerick Aubameyang,Emiliano Martínez,David Luiz,Emile Smith Rowe,Joe Willock,Bukayo Saka,Alexandre Lacazette,Reiss Nelson,,,Ederson,Nicolás Otamendi,Kyle Walker,Fernandinho,Benjamin Mendy,Kevin De Bruyne,Raheem Sterling,Ilkay Gündogan,Rodri,Phil Foden,Gabriel Jesus,Claudio Bravo,João Cancelo,Eric García,Angeliño,Oleksandr Zinchenko,Bernardo Silva,Riyad Mahrez,,,Matchweek 17,0,25,22,32
194,2,0,Liverpool,Watford,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>",Alisson Becker,Trent Alexander-Arnold,Joe Gomez,James Milner,Virgil van Dijk,Sadio Mané,Roberto Firmino,Jordan Henderson,Xherdan Shaqiri,Georginio Wijnaldum,Mohamed Salah,Adrián,Neco Williams,Andy Robertson,Alex Oxlade-Chamberlain,Adam Lallana,Naby Keïta,Divock Origi,,,Ben Foster,Adrian Mariappa,Craig Cathcart,Christian Kabasele,Kiko Femenía,Will Hughes,Ismaïla Sarr,Abdoulaye Doucouré,Étienne Capoue,Gerard Deulofeu,Troy Deeney,Heurelho Gomes,Dimitri Foulquier,Craig Dawson,Nathaniel Chalobah,Domingos Quina,Andre Gray,Isaac Success,,,Matchweek 17,26,-21,46,9
195,1,0,Burnley,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>",Nick Pope,James Tarkowski,Erik Pieters,Ben Mee,Phil Bardsley,Ashley Westwood,Jack Cork,Jeff Hendrick,Dwight McNeil,Ashley Barnes,Chris Wood,Joe Hart,Matthew Lowton,Robert Brady,Danny Drinkwater,Aaron Lennon,Jay Rodríguez,Matej Vydra,,,Martin Dúbravka,Jetro Willems,Federico Fernández,Paul Dummett,Javier Manquillo,Fabian Schär,Joelinton,Christian Atsu,Sean Longstaff,Isaac Hayden,Andy Carroll,Robert Elliot,Emil Krafth,Florian Lejeune,DeAndre Yedlin,Matty Longstaff,Yoshinori Muto,Dwight Gayle,,,Matchweek 17,-8,-6,18,22
196,0,1,Chelsea,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-5-1</strong>",Kepa,Emerson,César Azpilicueta,Antonio Rüdiger,Kurt Zouma,Mason Mount,N'Golo Kanté,Jorginho,Willian,Christian Pulisic,Tammy Abraham,Willy Caballero,Andreas Christensen,Reece James,Mateo Kovacic,Michy Batshuayi,Callum Hudson-Odoi,Pedro,,,Aaron Ramsdale,Chris Mepham,Diego Rico,Jack Stacey,Simon Francis,Jefferson Lerma,Dan Gosling,Lewis Cook,Philip Billing,Ryan Fraser,Joshua King,Artur Boruc,Jack Simpson,Gavin Kilkenny,Mihai-Alexandru Dobre,Junior Stanislas,Andrew Surman,Dominic Solanke,,,Matchweek 17,7,-6,29,16
197,1,1,Leicester City,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>",Kasper Schmeichel,Ricardo Pereira,Jonny Evans,Ben Chilwell,Çaglar Söyüncü,Dennis Praet,Wilfred Ndidi,James Maddison,Youri Tielemans,Jamie Vardy,Kelechi Iheanacho,Danny Ward,Wes Morgan,James Justin,Marc Albrighton,Demarai Gray,Harvey Barnes,Ayoze Pérez,,,Tim Krul,Sam Byram,Christoph Zimmermann,Max Aarons,Ben Godfrey,Emiliano Buendía,Tom Trybull,Kenny McLean,Alexander Tettey,Todd Cantwell,Teemu Pukki,Ralf Fährmann,Jamal Lewis,Mario Vrancic,Ibrahim Amadou,Marco Stiepermann,Onel Hernández,Dennis Srbeny,,,Matchweek 17,29,-17,38,11
198,2,0,Sheffield United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>",Dean Henderson,Jack O'Connell,John Egan,Chris Basham,Oliver Norwood,Enda Stevens,George Baldock,John Fleck,John Lundstram,Lys Mousset,David McGoldrick,Simon Moore,Phil Jagielka,Muhamed Besic,Luke Freeman,Ben Osborn,Oliver McBurnie,Billy Sharp,,,Tom Heaton,Matt Targett,Kortney Hause,Björn Engels,Frédéric Guilbert,John McGinn,Marvelous Nakamba,Henri Lansbury,Anwar El Ghazi,Jack Grealish,Wesley,Ørjan Nyland,Ezri Konsa,Neil Taylor,Ahmed El Mohamady,Douglas Luiz,Trézéguet,Jonathan Kodjia,,,Matchweek 17,3,-5,22,15
199,0,1,Southampton,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-4-2</strong>",Alex McCarthy,Ryan Bertrand,Cédric Soares,Jack Stephens,Jan Bednarek,Nathan Redmond,Pierre-Emile Højbjerg,Moussa Djenepo,James Ward-Prowse,Danny Ings,Shane Long,Angus Gunn,Jannik Vestergaard,Maya Yoshida,Oriol Romeu,Stuart Armstrong,Ché Adams,Michael Obafemi,,,David Martin,Ryan Fredericks,Angelo Ogbonna,Fabián Balbuena,Aaron Cresswell,Pablo Fornals,Robert Snodgrass,Declan Rice,Mark Noble,Sébastien Haller,Michail Antonio,Roberto Jiménez,Pablo Zabaleta,Arthur Masuaku,Issa Diop,Carlos Sánchez,Albian Ajeti,Andrii Yarmolenko,,,Matchweek 17,-17,-10,15,16
200,1,3,West Ham United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",David Martin,Angelo Ogbonna,Ryan Fredericks,Fabián Balbuena,Aaron Cresswell,Robert Snodgrass,Mark Noble,Pablo Fornals,Declan Rice,Felipe Anderson,Michail Antonio,Roberto Jiménez,Issa Diop,Pablo Zabaleta,Arthur Masuaku,Nathan Holland,Carlos Sánchez,Sébastien Haller,,,Bernd Leno,Kieran Tierney,Sokratis Papastathopoulos,Ainsley Maitland-Niles,Calum Chambers,Granit Xhaka,Mesut Özil,Nicolas Pépé,Lucas Torreira,Gabriel Martinelli,Pierre-Emerick Aubameyang,Emiliano Martínez,David Luiz,Bukayo Saka,Sead Kolasinac,Mattéo Guendouzi,Reiss Nelson,Alexandre Lacazette,,,Matchweek 16,-8,-2,16,19
201,1,4,Aston Villa,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-2-1-2</strong>",Tom Heaton,Matt Targett,Tyrone Mings,Ahmed El Mohamady,Ezri Konsa,Marvelous Nakamba,Jack Grealish,Douglas Luiz,John McGinn,Anwar El Ghazi,Wesley,Ørjan Nyland,Björn Engels,Frédéric Guilbert,Trézéguet,Henri Lansbury,Conor Hourihane,Jonathan Kodjia,,,Kasper Schmeichel,Ricardo Pereira,Jonny Evans,Ben Chilwell,Çaglar Söyüncü,Wilfred Ndidi,Youri Tielemans,Dennis Praet,James Maddison,Kelechi Iheanacho,Jamie Vardy,Danny Ward,Wes Morgan,James Justin,Harvey Barnes,Marc Albrighton,Demarai Gray,Ayoze Pérez,,,Matchweek 16,-2,26,15,35
202,2,1,Newcastle United,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Martin Dúbravka,Paul Dummett,Federico Fernández,Javier Manquillo,Jetro Willems,Ciaran Clark,Isaac Hayden,Allan Saint-Maximin,Jonjo Shelvey,Miguel Almirón,Joelinton,Karl Darlow,Fabian Schär,Emil Krafth,Christian Atsu,Sean Longstaff,Dwight Gayle,Andy Carroll,,,Alex McCarthy,Jack Stephens,Jan Bednarek,Cédric Soares,Ryan Bertrand,Moussa Djenepo,Pierre-Emile Højbjerg,Nathan Redmond,James Ward-Prowse,Shane Long,Danny Ings,Angus Gunn,Jannik Vestergaard,Maya Yoshida,Oriol Romeu,Sofiane Boufal,Ché Adams,Michael Obafemi,,,Matchweek 16,-7,-16,19,15
203,1,2,Norwich City,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>",Tim Krul,Christoph Zimmermann,Max Aarons,Sam Byram,Ben Godfrey,Emiliano Buendía,Onel Hernández,Mario Vrancic,Alexander Tettey,Kenny McLean,Teemu Pukki,Ralf Fährmann,Jamal Lewis,Marco Stiepermann,Todd Cantwell,Tom Trybull,Ibrahim Amadou,Dennis Srbeny,,,Dean Henderson,Chris Basham,John Egan,Jack O'Connell,John Lundstram,Enda Stevens,Oliver Norwood,George Baldock,John Fleck,Lys Mousset,David McGoldrick,Simon Moore,Phil Jagielka,Muhamed Besic,Luke Freeman,Callum Robinson,Oliver McBurnie,Billy Sharp,,,Matchweek 16,-16,2,11,19
204,2,2,Brighton and Hove Albion,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>",Mathew Ryan,Adam Webster,Lewis Dunk,Steven Alzate,Dan Burn,Davy Pröpper,Aaron Mooy,Dale Stephens,Neal Maupay,Pascal Groß,Leandro Trossard,David Button,Martín Montoya,Bernardo,Shane Duffy,Yves Bissouma,Glenn Murray,Alireza Jahanbakhsh,,,Rui Patrício,Conor Coady,Leander Dendoncker,Romain Saïss,Matt Doherty,João Moutinho,Rúben Neves,Jonny Otto,Adama Traoré,Diogo Jota,Raúl Jiménez,John Ruddy,Maximilian Kilman,Jesús Vallejo,Rúben Vinagre,Ryan Bennett,Pedro Neto,Patrick Cutrone,,,Matchweek 16,-4,4,18,23
205,3,1,Everton,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>",Jordan Pickford,Lucas Digne,Djibril Sidibé,Mason Holgate,Michael Keane,Gylfi Sigurdsson,Alex Iwobi,Morgan Schneiderlin,Theo Walcott,Dominic Calvert-Lewin,Richarlison,Maarten Stekelenburg,Leighton Baines,Tom Davies,Moise Kean,Cenk Tosun,Bernard,Oumar Niasse,,,Kepa,César Azpilicueta,Reece James,Andreas Christensen,Kurt Zouma,Mason Mount,Mateo Kovacic,Christian Pulisic,N'Golo Kanté,Willian,Tammy Abraham,Willy Caballero,Fikayo Tomori,Emerson,Ross Barkley,Jorginho,Michy Batshuayi,Callum Hudson-Odoi,,,Matchweek 16,-11,9,14,29
206,0,3,Bournemouth,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Aaron Ramsdale,Diego Rico,Nathan Aké,Simon Francis,Chris Mepham,Jefferson Lerma,Ryan Fraser,Arnaut Danjuma,Philip Billing,Dominic Solanke,Callum Wilson,Artur Boruc,Jack Stacey,Jack Simpson,Dan Gosling,Lewis Cook,Andrew Surman,Jordon Ibe,,,Alisson Becker,Virgil van Dijk,Dejan Lovren,Andy Robertson,Joe Gomez,James Milner,Naby Keïta,Jordan Henderson,Roberto Firmino,Alex Oxlade-Chamberlain,Mohamed Salah,Adrián,Trent Alexander-Arnold,Curtis Jones,Harvey Elliott,Divock Origi,Sadio Mané,Xherdan Shaqiri,,,Matchweek 16,-3,23,16,43
207,5,0,Tottenham Hotspur,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Paulo Gazzaniga,Davinson Sánchez,Toby Alderweireld,Sèrge Aurier,Jan Vertonghen,Moussa Sissoko,Dele Alli,Son Heung-Min,Eric Dier,Lucas Moura,Harry Kane,Alfie Whiteman,Danny Rose,Oliver Skipp,Ryan Sessegnon,Christian Eriksen,Giovani Lo Celso,Troy Parrott,,,Nick Pope,Erik Pieters,Ben Mee,Matthew Lowton,James Tarkowski,Jack Cork,Robert Brady,Jeff Hendrick,Dwight McNeil,Jay Rodríguez,Chris Wood,Joe Hart,Anthony Driscoll-Glennon,Ben Gibson,Aaron Lennon,Danny Drinkwater,Mace Goodridge,Matej Vydra,,,Matchweek 16,2,-3,20,18
208,0,0,Watford,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>",Ben Foster,Craig Cathcart,Christian Kabasele,Adam Masina,Kiko Femenía,Abdoulaye Doucouré,Roberto Pereyra,Gerard Deulofeu,Étienne Capoue,Ismaïla Sarr,Troy Deeney,Heurelho Gomes,Adrian Mariappa,Dimitri Foulquier,Will Hughes,Nathaniel Chalobah,Isaac Success,Andre Gray,,,Vicente Guaita,Gary Cahill,Jeffrey Schlupp,Martin Kelly,James Tomkins,Wilfried Zaha,Luka Milivojevic,James McArthur,Andros Townsend,Cheikhou Kouyaté,Jordan Ayew,Wayne Hennessey,Scott Dann,James McCarthy,Víctor Camarasa,Jairo Riedewald,Connor Wickham,Christian Benteke,,,Matchweek 16,-21,-4,8,21
209,1,2,Manchester City,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Ederson,Angeliño,Fernandinho,Kyle Walker,John Stones,David Silva,Rodri,Kevin De Bruyne,Bernardo Silva,Raheem Sterling,Gabriel Jesus,Claudio Bravo,João Cancelo,Benjamin Mendy,Nicolás Otamendi,Ilkay Gündogan,Riyad Mahrez,Phil Foden,,,David de Gea,Harry Maguire,Aaron Wan-Bissaka,Luke Shaw,Victor Lindelöf,Scott McTominay,Daniel James,Marcus Rashford,Jesse Lingard,Fred,Anthony Martial,Sergio Romero,Axel Tuanzebe,Ashley Young,Brandon Williams,Juan Mata,Andreas Pereira,Mason Greenwood,,,Matchweek 16,26,5,32,21
210,0,2,Sheffield United,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>",Dean Henderson,Chris Basham,Jack O'Connell,John Egan,Enda Stevens,Oliver Norwood,John Fleck,George Baldock,John Lundstram,Oliver McBurnie,Billy Sharp,Simon Moore,Phil Jagielka,Muhamed Besic,Luke Freeman,Callum Robinson,David McGoldrick,Lys Mousset,,,Martin Dúbravka,Ciaran Clark,Jetro Willems,Federico Fernández,Paul Dummett,Javier Manquillo,Miguel Almirón,Isaac Hayden,Allan Saint-Maximin,Jonjo Shelvey,Andy Carroll,Karl Darlow,Fabian Schär,Emil Krafth,Sean Longstaff,Christian Atsu,Dwight Gayle,Joelinton,,,Matchweek 15,4,-9,19,16
211,1,2,Arsenal,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-1-2-1-2</strong>",Bernd Leno,Sead Kolasinac,Sokratis Papastathopoulos,Héctor Bellerín,David Luiz,Lucas Torreira,Pierre-Emerick Aubameyang,Mesut Özil,Granit Xhaka,Joe Willock,Alexandre Lacazette,Emiliano Martínez,Calum Chambers,Kieran Tierney,Gabriel Martinelli,Mattéo Guendouzi,Reiss Nelson,Nicolas Pépé,,,Mathew Ryan,Lewis Dunk,Adam Webster,Steven Alzate,Dan Burn,Davy Pröpper,Dale Stephens,Pascal Groß,Aaron Mooy,Aaron Connolly,Neal Maupay,David Button,Bernardo,Shane Duffy,Martín Montoya,Yves Bissouma,Leandro Trossard,Glenn Murray,,,Matchweek 15,-1,-5,19,15
212,2,1,Chelsea,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>",Kepa,César Azpilicueta,Kurt Zouma,Andreas Christensen,Reece James,N'Golo Kanté,Willian,Mason Mount,Mateo Kovacic,Christian Pulisic,Tammy Abraham,Willy Caballero,Emerson,Fikayo Tomori,Jorginho,Michy Batshuayi,Olivier Giroud,Callum Hudson-Odoi,,,Tom Heaton,Ahmed El Mohamady,Tyrone Mings,Ezri Konsa,Matt Targett,John McGinn,Marvelous Nakamba,Conor Hourihane,Trézéguet,Wesley,Jack Grealish,Ørjan Nyland,Björn Engels,Neil Taylor,Henri Lansbury,Jota,Douglas Luiz,Jonathan Kodjia,,,Matchweek 15,8,-1,26,15
