,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
185,1,0,Fulham,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""34"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">3-5-1-1</strong>",Sergio Rico,Alfie Mawson,Tim Ream,Denis Odoi,Joe Bryan,Cyrus Christie,Jean Seri,Calum Chambers,Luciano Vietto,Tom Cairney,Aleksandar Mitrovic,Marcus Bettinelli,Maxime Le Marchand,André Schürrle,Ibrahima Cissé,Ryan Sessegnon,Aboubakar Kamara,Floyd Ayité,Jonas Lössl,Christopher Schindler,Terence Kongolo,Zanka,Chris Löwe,Jonathan Hogg,Florent Hadërgjonaj,Erik Durm,Philip Billing,Alex Pritchard,Steve Mounié,Ben Hamer,Jon Gorenc Stankovic,Juninho Bacuna,Isaac Mbenza,Elias Kachunga,Laurent Depoitre,Adama Diakhaby,Matchweek 20,-26,-22,11,10
186,0,1,Leicester City,Cardiff City,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""46"">4-1-4-1</strong>",Kasper Schmeichel,Harry Maguire,Ben Chilwell,Ricardo Pereira,Çaglar Söyüncü,Marc Albrighton,James Maddison,Demarai Gray,Wilfred Ndidi,Nampalys Mendy,Jamie Vardy,Danny Ward,Christian Fuchs,Danny Simpson,Rachid Ghezzal,Iborra,Shinji Okazaki,Kelechi Iheanacho,Neil Etheridge,Sol Bamba,Greg Cunningham,Bruno Ecuele Manga,Sean Morrison,Harry Arter,Víctor Camarasa,Aron Gunnarsson,Junior Hoilett,Josh Murphy,Callum Paterson,Alex Smithies,Lee Peltier,Joe Bennett,Kadeem Harris,Joe Ralls,Bobby De Cordova-Reid,Nathaniel Méndez-Laing,Matchweek 20,2,-20,28,15
187,1,3,Tottenham Hotspur,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>",Hugo Lloris,Davinson Sánchez,Ben Davies,Kieran Trippier,Toby Alderweireld,Christian Eriksen,Harry Winks,Dele Alli,Moussa Sissoko,Son Heung-Min,Harry Kane,Paulo Gazzaniga,Danny Rose,Juan Foyth,Kyle Walker-Peters,Georges-Kévin Nkoudou,Lucas Moura,Oliver Skipp,Rui Patrício,Ryan Bennett,Willy-Arnaud Boly,Conor Coady,Rúben Neves,Leander Dendoncker,Matt Doherty,Jonny Otto,Adama Traoré,Raúl Jiménez,Ivan Cavaleiro,John Ruddy,Rúben Vinagre,Romain Saïss,Morgan Gibbs-White,João Moutinho,Hélder Costa,Léo Bonatini,Matchweek 20,24,-2,45,26
188,1,1,Watford,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-2-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>",Ben Foster,Daryl Janmaat,Adrian Mariappa,Adam Masina,Craig Cathcart,Will Hughes,Roberto Pereyra,Étienne Capoue,Domingos Quina,Isaac Success,Gerard Deulofeu,Heurelho Gomes,Miguel Britos,José Holebas,Tom Cleverley,Ken Sema,Abdoulaye Doucouré,Troy Deeney,Martin Dúbravka,Paul Dummett,Federico Fernández,Matt Ritchie,Jamaal Lascelles,DeAndre Yedlin,Ayoze Pérez,Isaac Hayden,Christian Atsu,Mohamed Diamé,Salomón Rondón,Freddie Woodman,Fabian Schär,Javier Manquillo,Jonjo Shelvey,Jacob Murphy,Joselu,Yoshinori Muto,Matchweek 20,-1,-12,27,17
189,5,1,Liverpool,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Alisson Becker,Andy Robertson,Dejan Lovren,Virgil van Dijk,Trent Alexander-Arnold,Sadio Mané,Fabinho,Xherdan Shaqiri,Roberto Firmino,Georginio Wijnaldum,Mohamed Salah,Simon Mignolet,Nathaniel Clyne,Adam Lallana,Naby Keïta,Jordan Henderson,Divock Origi,Daniel Sturridge,Bernd Leno,Stephan Lichtsteiner,Sead Kolasinac,Sokratis Papastathopoulos,Shkodran Mustafi,Lucas Torreira,Alex Iwobi,Ainsley Maitland-Niles,Aaron Ramsey,Granit Xhaka,Pierre-Emerick Aubameyang,Petr Cech,Laurent Koscielny,Bukayo Saka,Mattéo Guendouzi,Joe Willock,Mohamed Elneny,Alexandre Lacazette,Matchweek 20,36,16,51,38
190,1,2,Southampton,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Alex McCarthy,Jan Bednarek,Jannik Vestergaard,Maya Yoshida,Yan Valery,Oriol Romeu,Matt Targett,Mario Lemina,Danny Ings,Stuart Armstrong,Nathan Redmond,Angus Gunn,Jack Stephens,Kayne Ramsay,Mohamed Elyounoussi,James Ward-Prowse,Charlie Austin,Shane Long,Lukasz Fabianski,Aaron Cresswell,Angelo Ogbonna,Michail Antonio,Issa Diop,Declan Rice,Pedro Obiang,Robert Snodgrass,Felipe Anderson,Grady Diangana,Lucas Pérez,Adrián,Arthur Masuaku,Conor Coventry,Mark Noble,Andy Carroll,Xande Silva,,Matchweek 19,-14,-2,15,24
191,1,1,Fulham,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""34"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-1-2</strong>",Sergio Rico,Alfie Mawson,Denis Odoi,Tim Ream,Jean Seri,Calum Chambers,Cyrus Christie,Joe Bryan,Aleksandar Mitrovic,Aboubakar Kamara,André Schürrle,Marcus Bettinelli,Maxime Le Marchand,Ryan Sessegnon,Kevin McDonald,Tom Cairney,Luciano Vietto,Floyd Ayité,Rui Patrício,Willy-Arnaud Boly,Conor Coady,Ryan Bennett,Matt Doherty,João Moutinho,Romain Saïss,Jonny Otto,Morgan Gibbs-White,Adama Traoré,Raúl Jiménez,John Ruddy,Rúben Vinagre,Maximilian Kilman,Rúben Neves,Ivan Cavaleiro,Hélder Costa,Léo Bonatini,Matchweek 19,-26,-2,10,25
192,1,5,Burnley,Everton,"<strong class=""matchTeamFormation"" data-team-id=""43"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">3-4-2-1</strong>",Joe Hart,Ben Mee,Charlie Taylor,James Tarkowski,Matthew Lowton,Ben Gibson,Jeff Hendrick,Ashley Westwood,Jack Cork,Ashley Barnes,Sam Vokes,Tom Heaton,Phil Bardsley,Kevin Long,Jóhann Gudmundsson,Chris Wood,Matej Vydra,Dwight McNeil,Jordan Pickford,Kurt Zouma,Michael Keane,Yerry Mina,André Gomes,Gylfi Sigurdsson,Lucas Digne,Séamus Coleman,Bernard,Dominic Calvert-Lewin,Theo Walcott,Maarten Stekelenburg,Leighton Baines,Phil Jagielka,Tom Davies,Idrissa Gueye,Oumar Niasse,Richarlison,Matchweek 19,-20,-2,12,24
193,0,0,Crystal Palace,Cardiff City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""46"">5-4-1</strong>",Vicente Guaita,Patrick van Aanholt,Mamadou Sakho,James Tomkins,Aaron Wan-Bissaka,Cheikhou Kouyaté,Luka Milivojevic,James McArthur,Max Meyer,Andros Townsend,Wilfried Zaha,Julian Speroni,Joel Ward,Jeffrey Schlupp,Scott Dann,Jason Puncheon,Jordan Ayew,Connor Wickham,Neil Etheridge,Lee Peltier,Sol Bamba,Joe Bennett,Bruno Ecuele Manga,Sean Morrison,Junior Hoilett,Víctor Camarasa,Joe Ralls,Kadeem Harris,Bobby De Cordova-Reid,Alex Smithies,Greg Cunningham,Josh Murphy,Harry Arter,Aron Gunnarsson,Gary Madine,Nathaniel Méndez-Laing,Matchweek 19,-8,-20,18,14
194,2,1,Leicester City,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Kasper Schmeichel,Ben Chilwell,Ricardo Pereira,Harry Maguire,Wes Morgan,Nampalys Mendy,Hamza Choudhury,Wilfred Ndidi,Marc Albrighton,Jamie Vardy,James Maddison,Danny Ward,Danny Simpson,Jonny Evans,Iborra,Rachid Ghezzal,Demarai Gray,Shinji Okazaki,Ederson,Danilo,Aymeric Laporte,Fabian Delph,John Stones,Kevin De Bruyne,Ilkay Gündogan,Bernardo Silva,Sergio Agüero,Leroy Sané,Raheem Sterling,Arijanet Muric,Nicolás Otamendi,Kyle Walker,Oleksandr Zinchenko,Riyad Mahrez,David Silva,Phil Foden,Matchweek 19,1,37,25,44
195,4,0,Liverpool,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-3-2</strong>",Alisson Becker,Dejan Lovren,Virgil van Dijk,Andy Robertson,Trent Alexander-Arnold,Roberto Firmino,Sadio Mané,Xherdan Shaqiri,Georginio Wijnaldum,Jordan Henderson,Mohamed Salah,Simon Mignolet,Nathaniel Clyne,Adam Lallana,Fabinho,Naby Keïta,Divock Origi,Daniel Sturridge,Martin Dúbravka,DeAndre Yedlin,Matt Ritchie,Federico Fernández,Paul Dummett,Jamaal Lascelles,Mohamed Diamé,Kenedy,Isaac Hayden,Joselu,Yoshinori Muto,Freddie Woodman,Javier Manquillo,Fabian Schär,Sean Longstaff,Jacob Murphy,Ayoze Pérez,Salomón Rondón,Matchweek 19,32,-8,48,17
196,3,1,Manchester United,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>",David de Gea,Luke Shaw,Phil Jones,Victor Lindelöf,Diogo Dalot,Juan Mata,Nemanja Matic,Paul Pogba,Jesse Lingard,Fred,Marcus Rashford,Sergio Romero,Ashley Young,Eric Bailly,Marouane Fellaini,Angel Gomes,Ander Herrera,Andreas Pereira,Jonas Lössl,Erik Durm,Christopher Schindler,Terence Kongolo,Zanka,Alex Pritchard,Elias Kachunga,Florent Hadërgjonaj,Isaac Mbenza,Philip Billing,Laurent Depoitre,Ben Hamer,Jon Gorenc Stankovic,Chris Löwe,Juninho Bacuna,Jonathan Hogg,Steve Mounié,Collin Quaner,Matchweek 19,4,-20,29,10
197,5,0,Tottenham Hotspur,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-1-4-1</strong>",Hugo Lloris,Juan Foyth,Danny Rose,Toby Alderweireld,Kyle Walker-Peters,Lucas Moura,Moussa Sissoko,Christian Eriksen,Son Heung-Min,Harry Winks,Harry Kane,Paulo Gazzaniga,Kieran Trippier,Ben Davies,Davinson Sánchez,Érik Lamela,Oliver Skipp,Fernando Llorente,Asmir Begovic,Charlie Daniels,Nathan Aké,Simon Francis,Steve Cook,Jefferson Lerma,Junior Stanislas,Ryan Fraser,David Brooks,Andrew Surman,Callum Wilson,Artur Boruc,Diego Rico,Tyrone Mings,Jordon Ibe,Jermain Defoe,Lys Mousset,Joshua King,Matchweek 19,19,-1,42,26
198,1,1,Brighton and Hove Albion,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-1-2-1-2</strong>",Mathew Ryan,Martín Montoya,Bernardo,Leon Balogun,Shane Duffy,Dale Stephens,Jürgen Locadia,Pascal Groß,Solly March,Davy Pröpper,Glenn Murray,David Button,Bruno,Gaëtan Bong,Anthony Knockaert,Beram Kayal,Yves Bissouma,Florin Andone,Bernd Leno,Stephan Lichtsteiner,Sead Kolasinac,Laurent Koscielny,Sokratis Papastathopoulos,Lucas Torreira,Granit Xhaka,Mesut Özil,Mattéo Guendouzi,Pierre-Emerick Aubameyang,Alexandre Lacazette,Petr Cech,Mohamed Elneny,Aaron Ramsey,Ainsley Maitland-Niles,Joe Willock,Alex Iwobi,Eddie Nketiah,Matchweek 19,-6,16,21,37
199,1,2,Watford,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-2-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Ben Foster,Christian Kabasele,Kiko Femenía,José Holebas,Craig Cathcart,Étienne Capoue,Ken Sema,Roberto Pereyra,Abdoulaye Doucouré,Troy Deeney,Gerard Deulofeu,Heurelho Gomes,Adrian Mariappa,Adam Masina,Tom Cleverley,Domingos Quina,Isaac Success,Stefano Okaka,Kepa,César Azpilicueta,David Luiz,Antonio Rüdiger,Marcos Alonso,Mateo Kovacic,Jorginho,N'Golo Kanté,Eden Hazard,Pedro,Willian,Willy Caballero,Gary Cahill,Emerson,Cesc Fàbregas,Ross Barkley,Callum Hudson-Odoi,Olivier Giroud,Matchweek 19,0,20,27,37
200,2,6,Everton,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-1-2-1-2</strong>",Jordan Pickford,Lucas Digne,Séamus Coleman,Michael Keane,Kurt Zouma,André Gomes,Gylfi Sigurdsson,Theo Walcott,Richarlison,Tom Davies,Dominic Calvert-Lewin,Maarten Stekelenburg,Leighton Baines,Yerry Mina,Morgan Schneiderlin,Bernard,Oumar Niasse,Cenk Tosun,Hugo Lloris,Kieran Trippier,Toby Alderweireld,Davinson Sánchez,Ben Davies,Dele Alli,Moussa Sissoko,Christian Eriksen,Harry Winks,Son Heung-Min,Harry Kane,Paulo Gazzaniga,Danny Rose,Kyle Walker-Peters,Juan Foyth,Lucas Moura,Érik Lamela,Oliver Skipp,Matchweek 18,2,15,24,39
201,3,1,Arsenal,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">5-3-2</strong>",Bernd Leno,Nacho Monreal,Ainsley Maitland-Niles,Sokratis Papastathopoulos,Sead Kolasinac,Mesut Özil,Mattéo Guendouzi,Granit Xhaka,Mohamed Elneny,Alexandre Lacazette,Pierre-Emerick Aubameyang,Petr Cech,Bukayo Saka,Stephan Lichtsteiner,Alex Iwobi,Aaron Ramsey,Lucas Torreira,Eddie Nketiah,Joe Hart,Ben Mee,Charlie Taylor,Phil Bardsley,James Tarkowski,Kevin Long,Ashley Westwood,Jeff Hendrick,Jack Cork,Chris Wood,Ashley Barnes,Tom Heaton,Ali Koiki,Ben Gibson,Matthew Lowton,Matej Vydra,Sam Vokes,Dwight McNeil,Matchweek 18,14,-18,34,12
202,2,0,Bournemouth,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-1-4-1</strong>",Asmir Begovic,Steve Cook,Nathan Aké,Simon Francis,Charlie Daniels,Jefferson Lerma,Junior Stanislas,Andrew Surman,David Brooks,Joshua King,Callum Wilson,Artur Boruc,Diego Rico,Tyrone Mings,Jordon Ibe,Ryan Fraser,Lys Mousset,Jermain Defoe,Mathew Ryan,Martín Montoya,Lewis Dunk,Leon Balogun,Bernardo,Davy Pröpper,Solly March,Pascal Groß,Jürgen Locadia,Yves Bissouma,Florin Andone,Jason Steele,Bruno,Gaëtan Bong,Anthony Knockaert,Dale Stephens,Beram Kayal,Glenn Murray,Matchweek 18,-3,-4,23,21
203,0,1,Chelsea,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-3-3</strong>",Kepa,César Azpilicueta,Marcos Alonso,David Luiz,Antonio Rüdiger,N'Golo Kanté,Mateo Kovacic,Jorginho,Pedro,Eden Hazard,Willian,Willy Caballero,Davide Zappacosta,Gary Cahill,Ruben Loftus-Cheek,Cesc Fàbregas,Ross Barkley,Olivier Giroud,Kasper Schmeichel,Ben Chilwell,Ricardo Pereira,Harry Maguire,Wes Morgan,Wilfred Ndidi,Nampalys Mendy,Hamza Choudhury,Marc Albrighton,Jamie Vardy,James Maddison,Danny Ward,Christian Fuchs,Jonny Evans,Iborra,Demarai Gray,Shinji Okazaki,Kelechi Iheanacho,Matchweek 18,21,0,37,22
204,1,3,Huddersfield Town,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""159"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>",Jonas Lössl,Terence Kongolo,Zanka,Christopher Schindler,Juninho Bacuna,Florent Hadërgjonaj,Chris Löwe,Philip Billing,Alex Pritchard,Isaac Mbenza,Steve Mounié,Ben Hamer,Jon Gorenc Stankovic,Erik Durm,Laurent Depoitre,Adama Diakhaby,Elias Kachunga,Collin Quaner,Alex McCarthy,Jannik Vestergaard,Jan Bednarek,Maya Yoshida,Pierre-Emile Højbjerg,Yan Valery,Matt Targett,Oriol Romeu,Stuart Armstrong,Nathan Redmond,Danny Ings,Angus Gunn,Kayne Ramsay,Jack Stephens,Mario Lemina,Michael Obafemi,Shane Long,Charlie Austin,Matchweek 18,-18,-16,10,12
205,2,3,Manchester City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>",Ederson,Kyle Walker,Nicolás Otamendi,Aymeric Laporte,Fabian Delph,Bernardo Silva,John Stones,Ilkay Gündogan,Gabriel Jesus,Raheem Sterling,Leroy Sané,Arijanet Muric,Danilo,Riyad Mahrez,Oleksandr Zinchenko,Kevin De Bruyne,Phil Foden,Sergio Agüero,Vicente Guaita,Aaron Wan-Bissaka,Mamadou Sakho,Patrick van Aanholt,James Tomkins,James McArthur,Andros Townsend,Luka Milivojevic,Jeffrey Schlupp,Max Meyer,Wilfried Zaha,Julian Speroni,Joel Ward,Scott Dann,Jason Puncheon,Jairo Riedewald,Alexander Sørloth,Jordan Ayew,Matchweek 18,38,-9,44,15
206,0,0,Newcastle United,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">3-4-3</strong>",Martin Dúbravka,Jamaal Lascelles,Paul Dummett,Fabian Schär,Matt Ritchie,Javier Manquillo,Christian Atsu,Ayoze Pérez,Ki Sung-Yeung,Mohamed Diamé,Salomón Rondón,Freddie Woodman,DeAndre Yedlin,Federico Fernández,Kenedy,Isaac Hayden,Joselu,Yoshinori Muto,Sergio Rico,Tim Ream,Denis Odoi,Alfie Mawson,Joe Bryan,Cyrus Christie,Jean Seri,Calum Chambers,André Schürrle,Tom Cairney,Aleksandar Mitrovic,Marcus Bettinelli,Maxime Le Marchand,Stefan Johansen,Kevin McDonald,Floyd Ayité,Luciano Vietto,Aboubakar Kamara,Matchweek 18,-8,-26,16,9
207,0,2,West Ham United,Watford,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-2-2</strong>",Lukasz Fabianski,Fabián Balbuena,Pablo Zabaleta,Issa Diop,Arthur Masuaku,Declan Rice,Mark Noble,Robert Snodgrass,Felipe Anderson,Chicharito,Michail Antonio,Adrián,Angelo Ogbonna,Aaron Cresswell,Pedro Obiang,Grady Diangana,Andy Carroll,Xande Silva,Ben Foster,Christian Kabasele,Kiko Femenía,Craig Cathcart,José Holebas,Étienne Capoue,Ken Sema,Roberto Pereyra,Abdoulaye Doucouré,Gerard Deulofeu,Troy Deeney,Heurelho Gomes,Adrian Mariappa,Adam Masina,Tom Cleverley,Domingos Quina,Isaac Success,Stefano Okaka,Matchweek 18,0,-2,24,24
208,1,5,Cardiff City,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""46"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>",Neil Etheridge,Bruno Ecuele Manga,Sean Morrison,Greg Cunningham,Sol Bamba,Aron Gunnarsson,Víctor Camarasa,Harry Arter,Josh Murphy,Junior Hoilett,Callum Paterson,Alex Smithies,Lee Peltier,Kadeem Harris,Bobby De Cordova-Reid,Joe Ralls,Kenneth Zohore,Nathaniel Méndez-Laing,David de Gea,Phil Jones,Luke Shaw,Ashley Young,Victor Lindelöf,Paul Pogba,Ander Herrera,Nemanja Matic,Anthony Martial,Marcus Rashford,Jesse Lingard,Sergio Romero,Eric Bailly,Diogo Dalot,Juan Mata,Marouane Fellaini,Fred,Andreas Pereira,Matchweek 18,-16,0,14,26
209,0,2,Wolverhampton Wanderers,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>",Rui Patrício,Conor Coady,Ryan Bennett,Willy-Arnaud Boly,Romain Saïss,Matt Doherty,Rúben Neves,Jonny Otto,Raúl Jiménez,João Moutinho,Adama Traoré,John Ruddy,Rúben Vinagre,Morgan Gibbs-White,Leander Dendoncker,Hélder Costa,Ivan Cavaleiro,Léo Bonatini,Alisson Becker,Dejan Lovren,James Milner,Andy Robertson,Virgil van Dijk,Sadio Mané,Jordan Henderson,Roberto Firmino,Naby Keïta,Fabinho,Mohamed Salah,Simon Mignolet,Nathaniel Clyne,Xherdan Shaqiri,Adam Lallana,Georginio Wijnaldum,Divock Origi,Daniel Sturridge,Matchweek 18,0,30,25,45
210,1,2,Brighton and Hove Albion,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Mathew Ryan,Lewis Dunk,Bernardo,Leon Balogun,Martín Montoya,Anthony Knockaert,Solly March,Davy Pröpper,Dale Stephens,Pascal Groß,Glenn Murray,Jason Steele,Gaëtan Bong,Bruno,Yves Bissouma,Beram Kayal,Florin Andone,Jürgen Locadia,Kepa,Antonio Rüdiger,David Luiz,Marcos Alonso,César Azpilicueta,Mateo Kovacic,Jorginho,N'Golo Kanté,Pedro,Eden Hazard,Willian,Willy Caballero,Emerson,Andreas Christensen,Ruben Loftus-Cheek,Cesc Fàbregas,Ross Barkley,Olivier Giroud,Matchweek 17,-3,20,21,34
211,3,2,Southampton,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-3</strong>",Alex McCarthy,Jan Bednarek,Maya Yoshida,Jannik Vestergaard,Matt Targett,Yan Valery,Oriol Romeu,Pierre-Emile Højbjerg,Danny Ings,Nathan Redmond,Stuart Armstrong,Angus Gunn,Wesley Hoedt,Steven Davis,Tyreke Johnson,James Ward-Prowse,Charlie Austin,Shane Long,Bernd Leno,Stephan Lichtsteiner,Granit Xhaka,Laurent Koscielny,Lucas Torreira,Héctor Bellerín,Nacho Monreal,Mattéo Guendouzi,Henrikh Mkhitaryan,Alex Iwobi,Pierre-Emerick Aubameyang,Petr Cech,Mesut Özil,Aaron Ramsey,Ainsley Maitland-Niles,Mohamed Elneny,Eddie Nketiah,Alexandre Lacazette,Matchweek 17,-17,15,9,34
212,3,1,Liverpool,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-4-1-1</strong>",Alisson Becker,Nathaniel Clyne,Andy Robertson,Dejan Lovren,Virgil van Dijk,Sadio Mané,Fabinho,Naby Keïta,Georginio Wijnaldum,Roberto Firmino,Mohamed Salah,Simon Mignolet,Alberto Moreno,Adam Lallana,Rafael Camacho,Jordan Henderson,Daniel Sturridge,Xherdan Shaqiri,David de Gea,Eric Bailly,Ashley Young,Matteo Darmian,Victor Lindelöf,Ander Herrera,Nemanja Matic,Marcus Rashford,Diogo Dalot,Jesse Lingard,Romelu Lukaku,Sergio Romero,Phil Jones,Juan Mata,Antonio Valencia,Paul Pogba,Marouane Fellaini,Anthony Martial,Matchweek 17,28,2,42,26
213,3,1,Manchester City,Everton,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">5-4-1</strong>",Ederson,Nicolás Otamendi,Fabian Delph,Aymeric Laporte,Kyle Walker,Fernandinho,Ilkay Gündogan,Bernardo Silva,Gabriel Jesus,Riyad Mahrez,Leroy Sané,Arijanet Muric,John Stones,Kevin De Bruyne,Oleksandr Zinchenko,Phil Foden,Raheem Sterling,Sergio Agüero,Jordan Pickford,Michael Keane,Kurt Zouma,Lucas Digne,Séamus Coleman,Yerry Mina,Gylfi Sigurdsson,Bernard,André Gomes,Richarlison,Dominic Calvert-Lewin,Maarten Stekelenburg,Leighton Baines,Morgan Schneiderlin,Tom Davies,Ademola Lookman,Cenk Tosun,Theo Walcott,Matchweek 17,36,4,41,24
214,1,0,Crystal Palace,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>",Vicente Guaita,Aaron Wan-Bissaka,Martin Kelly,Mamadou Sakho,Patrick van Aanholt,James McArthur,Max Meyer,Luka Milivojevic,Cheikhou Kouyaté,Jordan Ayew,Andros Townsend,Julian Speroni,Joel Ward,Jeffrey Schlupp,Scott Dann,Jason Puncheon,Connor Wickham,Alexander Sørloth,Kasper Schmeichel,Ricardo Pereira,Harry Maguire,Wes Morgan,Christian Fuchs,Nampalys Mendy,Demarai Gray,Wilfred Ndidi,Marc Albrighton,James Maddison,Jamie Vardy,Danny Ward,Jonny Evans,Danny Simpson,Rachid Ghezzal,Iborra,Shinji Okazaki,Kelechi Iheanacho,Matchweek 17,-10,1,12,22
215,0,1,Huddersfield Town,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""159"">3-5-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">3-5-1-1</strong>",Jonas Lössl,Terence Kongolo,Christopher Schindler,Zanka,Chris Löwe,Jonathan Hogg,Juninho Bacuna,Florent Hadërgjonaj,Philip Billing,Laurent Depoitre,Alex Pritchard,Ben Hamer,Erik Durm,Jon Gorenc Stankovic,Ramadan Sobhi,Isaac Mbenza,Elias Kachunga,Collin Quaner,Martin Dúbravka,Fabian Schär,Ciaran Clark,Jamaal Lascelles,Mohamed Diamé,Kenedy,Ki Sung-Yeung,Javier Manquillo,Christian Atsu,Salomón Rondón,Ayoze Pérez,Freddie Woodman,Paul Dummett,Jacob Murphy,Matt Ritchie,Isaac Hayden,Yoshinori Muto,Joselu,Matchweek 17,-17,-9,10,13
