,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
183,2,2,Liverpool,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""10"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-5-1</strong>",Simon Mignolet,Emre Can,Mamadou Sakho,Kolo Touré,Steven Gerrard,Alberto Moreno,Jordan Henderson,Lucas Leiva,Adam Lallana,Philippe Coutinho,Raheem Sterling,Danny Ward,Javier Manquillo,Dejan Lovren,Sheyi Ojo,Lazar Markovic,Fabio Borini,Rickie Lambert,Ben Hamer,Danny Simpson,Ritchie De Laet,Wes Morgan,Marcin Wasilewski,Danny Drinkwater,Matty James,Riyad Mahrez,Dean Hammond,Jeffrey Schlupp,Jamie Vardy,Adam Smith,Liam Moore,Esteban Cambiasso,Anthony Knockaert,Leonardo Ulloa,David Nugent,Tom Lawrence,Matchweek 20,1,-14,28,13
184,3,2,Manchester City,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""11""></strong>","<strong class=""matchTeamFormation"" data-team-id=""29""></strong>",Willy Caballero,Martín Demichelis,Eliaquim Mangala,Pablo Zabaleta,Gaël Clichy,Jesús Navas,David Silva,Samir Nasri,Yaya Touré,Fernandinho,Stevan Jovetic,Joe Hart,Dedryck Boyata,Bacary Sagna,Aleksandar Kolarov,Frank Lampard,Scott Sinclair,James Milner,Costel Pantilimon,Santiago Vergini,Wes Brown,John O'Shea,Billy Jones,Jack Rodwell,William Buckley,Sebastian Larsson,Jordi Gómez,Adam Johnson,Connor Wickham,Vito Mannone,Sebastián Coates,Ricardo Álvarez,Cabral,Steven Fletcher,Emanuele Giaccherini,Jozy Altidore,Matchweek 20,24,-11,43,20
185,3,3,Newcastle United,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""23""></strong>","<strong class=""matchTeamFormation"" data-team-id=""43""></strong>",Jak Alnwick,Daryl Janmaat,Steven Taylor,Paul Dummett,Fabricio Coloccini,Yoan Gouffran,Ayoze Pérez,Jack Colback,Moussa Sissoko,Cheick Tioté,Emmanuel Rivière,Freddie Woodman,Mike Williamson,Massadio Haïdara,Davide Santon,Vurnon Anita,Rémy Cabella,Adam Armstrong,Tom Heaton,Jason Shackell,Michael Keane,Ben Mee,Kieran Trippier,Scott Arfield,George Boyd,David Jones,Dean Marney,Danny Ings,Ashley Barnes,Matthew Gilks,Kevin Long,Steven Reid,Michael Kightly,Marvin Sordell,Lukas Jutkiewicz,Ross Wallace,Matchweek 20,-6,-15,26,16
186,1,1,Queens Park Rangers,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""17""></strong>","<strong class=""matchTeamFormation"" data-team-id=""45""></strong>",Robert Green,Mauricio Isla,Clint Hill,Richard Dunne,Steven Caulker,Joey Barton,Eduardo Vargas,Leroy Fer,Karl Henry,Bobby Zamora,Charlie Austin,Alex McCarthy,Nedum Onuoha,Armand Traore,Rio Ferdinand,Jordon Mutch,Matt Phillips,Junior Hoilett,Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Gylfi Sigurdsson,Ki Sung-Yeung,Leon Britton,Nathan Dyer,Wayne Routledge,Bafétimbi Gomis,Gerhard Tremmel,Kyle Bartley,Jazz Richards,Tom Carroll,Wilfried Bony,Modou Barrow,Marvin Emnes,Matchweek 20,-13,1,18,28
187,2,0,Southampton,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""20""></strong>","<strong class=""matchTeamFormation"" data-team-id=""1""></strong>",Fraser Forster,Ryan Bertrand,José Fonte,Toby Alderweireld,Florin Gardos,Dusan Tadic,James Ward-Prowse,Steven Davis,Victor Wanyama,Sadio Mané,Graziano Pellè,Kelvin Davis,Maya Yoshida,Jason McCarthy,Matt Targett,Harrison Reed,Lloyd Isgrove,Shane Long,Wojciech Szczesny,Laurent Koscielny,Mathieu Debuchy,Per Mertesacker,Kieran Gibbs,Tomas Rosicky,Alex Oxlade-Chamberlain,Calum Chambers,Santi Cazorla,Francis Coquelin,Alexis Sánchez,Emiliano Martínez,Nacho Monreal,Héctor Bellerín,Ainsley Maitland-Niles,Theo Walcott,Joel Campbell,Chuba Akpom,Matchweek 20,17,11,33,33
188,1,1,West Ham United,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""25""></strong>","<strong class=""matchTeamFormation"" data-team-id=""36""></strong>",Adrián,Carl Jenkinson,James Collins,Aaron Cresswell,Winston Reid,Cheikhou Kouyaté,Morgan Amalfitano,Alexandre Song,Stewart Downing,Andy Carroll,Diafra Sakho,Jussi Jääskeläinen,Kevin Nolan,Joseph O'Brien,Mark Noble,Matthew Jarvis,Carlton Cole,Enner Valencia,Ben Foster,Joleon Lescott,Chris Baird,Andre Wisdom,Gareth McAuley,James Morrison,Youssouf Mulumbu,Graham Dorrans,Stéphane Sessègnon,Chris Brunt,Saido Berahino,Boaz Myhill,Cristian Gamboa,Craig Dawson,Claudio Yacob,Adil Nabi,Silvestre Varela,Brown Ideye,Matchweek 20,7,-10,31,17
189,5,3,Tottenham Hotspur,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""21""></strong>","<strong class=""matchTeamFormation"" data-team-id=""4""></strong>",Hugo Lloris,Kyle Walker,Danny Rose,Jan Vertonghen,Federico Fazio,Ryan Mason,Nacer Chadli,Nabil Bentaleb,Andros Townsend,Christian Eriksen,Harry Kane,Michel Vorm,Vlad Chiriches,Ben Davies,Paulinho,Benjamin Stambouli,Mousa Dembélé,Roberto Soldado,Thibaut Courtois,Gary Cahill,John Terry,César Azpilicueta,Branislav Ivanovic,Willian,Eden Hazard,Oscar,Cesc Fàbregas,Nemanja Matic,Diego Costa,Petr Cech,Kurt Zouma,Mohamed Salah,John Obi Mikel,Ramires,Didier Drogba,Loïc Rémy,Matchweek 20,0,27,31,46
190,4,1,Liverpool,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""10""></strong>","<strong class=""matchTeamFormation"" data-team-id=""45""></strong>",Simon Mignolet,Emre Can,Mamadou Sakho,Martin Skrtel,Lucas Leiva,Jordan Henderson,Javier Manquillo,Alberto Moreno,Philippe Coutinho,Adam Lallana,Raheem Sterling,Danny Ward,Kolo Touré,Lazar Markovic,Steven Gerrard,Rickie Lambert,Fabio Borini,Mario Balotelli,Lukasz Fabianski,Federico Fernández,Ashley Williams,Jazz Richards,Neil Taylor,Nathan Dyer,Jonjo Shelvey,Wayne Routledge,Leon Britton,Gylfi Sigurdsson,Wilfried Bony,Gerhard Tremmel,Kyle Bartley,Angel Rangel,Tom Carroll,Ki Sung-Yeung,Bafétimbi Gomis,Marvin Emnes,Matchweek 19,-2,4,25,28
191,0,0,Tottenham Hotspur,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""21""></strong>","<strong class=""matchTeamFormation"" data-team-id=""12""></strong>",Hugo Lloris,Ben Davies,Vlad Chiriches,Jan Vertonghen,Federico Fazio,Benjamin Stambouli,Nacer Chadli,Andros Townsend,Christian Eriksen,Ryan Mason,Harry Kane,Michel Vorm,Kyle Walker,Eric Dier,Paulinho,Mousa Dembélé,Érik Lamela,Roberto Soldado,David de Gea,Phil Jones,Jonny Evans,Paddy McNair,Michael Carrick,Wayne Rooney,Ashley Young,Antonio Valencia,Juan Mata,Radamel Falcao,Robin van Persie,Anders Lindegaard,Rafael,Chris Smalling,Luke Shaw,Andreas Pereira,Darren Fletcher,James Wilson,Matchweek 19,0,14,30,35
192,1,1,Southampton,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""20""></strong>","<strong class=""matchTeamFormation"" data-team-id=""4""></strong>",Fraser Forster,Maya Yoshida,Matt Targett,José Fonte,Toby Alderweireld,Victor Wanyama,Steven Davis,Morgan Schneiderlin,Dusan Tadic,Graziano Pellè,Sadio Mané,Kelvin Davis,Florin Gardos,Jason McCarthy,Harrison Reed,Lloyd Isgrove,James Ward-Prowse,Shane Long,Thibaut Courtois,Gary Cahill,John Terry,Branislav Ivanovic,Filipe Luís,André Schürrle,Eden Hazard,John Obi Mikel,Cesc Fàbregas,Nemanja Matic,Diego Costa,Petr Cech,Kurt Zouma,César Azpilicueta,Willian,Ramires,Loïc Rémy,Didier Drogba,Matchweek 19,17,27,32,45
193,0,0,Aston Villa,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""2""></strong>","<strong class=""matchTeamFormation"" data-team-id=""29""></strong>",Brad Guzan,Alan Hutton,Ciaran Clark,Ron Vlaar,Aly Cissokho,Carlos Sánchez,Fabian Delph,Tom Cleverley,Andreas Weimann,Christian Benteke,Charles N'Zogbia,Shay Given,Matthew Lowton,Leandro Bacuna,Jores Okore,Jack Grealish,Chris Herd,Callum Robinson,Costel Pantilimon,Santiago Vergini,Wes Brown,John O'Shea,Billy Jones,Sebastian Larsson,Connor Wickham,Liam Bridcutt,Jordi Gómez,Adam Johnson,Steven Fletcher,Vito Mannone,Sebastián Coates,Ricardo Álvarez,William Buckley,Emanuele Giaccherini,Lee Cattermole,Jozy Altidore,Matchweek 19,-11,-11,20,19
194,0,1,Hull City,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""41""></strong>","<strong class=""matchTeamFormation"" data-team-id=""26""></strong>",Allan McGregor,Liam Rosenior,Jake Livermore,Curtis Davies,Alex Bruce,Ahmed El Mohamady,Stephen Quinn,David Meyler,Robert Brady,Gastón Ramírez,Sone Aluko,Steve Harper,Maynor Figueroa,Harry Maguire,Tom Ince,Yannick Sagbo,Abel Hernández,Nikica Jelavic,Ben Hamer,Paul Konchesky,Danny Simpson,Wes Morgan,Marcin Wasilewski,Matty James,Riyad Mahrez,Esteban Cambiasso,Jeffrey Schlupp,David Nugent,Leonardo Ulloa,Adam Smith,Ritchie De Laet,Liam Moore,Anthony Knockaert,Dean Hammond,Danny Drinkwater,Chris Wood,Matchweek 19,-7,-15,16,10
195,2,2,Manchester City,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""11""></strong>","<strong class=""matchTeamFormation"" data-team-id=""43""></strong>",Joe Hart,Martín Demichelis,Eliaquim Mangala,Pablo Zabaleta,Aleksandar Kolarov,Fernandinho,Jesús Navas,Samir Nasri,David Silva,Fernando,James Milner,Willy Caballero,Gaël Clichy,Dedryck Boyata,Bacary Sagna,Frank Lampard,Scott Sinclair,Stevan Jovetic,Tom Heaton,Michael Keane,Ben Mee,Jason Shackell,Kieran Trippier,Scott Arfield,George Boyd,Dean Marney,David Jones,Danny Ings,Ashley Barnes,Matthew Gilks,Kevin Long,Nathaniel Chalobah,Michael Kightly,Marvin Sordell,Lukas Jutkiewicz,Ross Wallace,Matchweek 19,24,-15,42,15
196,0,0,Queens Park Rangers,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""17""></strong>","<strong class=""matchTeamFormation"" data-team-id=""6""></strong>",Robert Green,Mauricio Isla,Clint Hill,Richard Dunne,Steven Caulker,Joey Barton,Junior Hoilett,Karl Henry,Leroy Fer,Bobby Zamora,Charlie Austin,Alex McCarthy,Nedum Onuoha,Rio Ferdinand,Jordon Mutch,Matt Phillips,Shaun Wright-Phillips,Eduardo Vargas,Julian Speroni,Scott Dann,Joel Ward,Damien Delaney,Adrian Mariappa,Joe Ledley,Mile Jedinak,James McArthur,Wilfried Zaha,Jason Puncheon,Yannick Bolasie,Wayne Hennessey,Martin Kelly,Barry Bannan,Brede Hangeland,Jerome Thomas,Kevin Doyle,Fraizer Campbell,Matchweek 19,-13,-10,17,15
197,2,0,Stoke City,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""42""></strong>","<strong class=""matchTeamFormation"" data-team-id=""36""></strong>",Asmir Begovic,Ryan Shawcross,Geoff Cameron,Erik Pieters,Muniesa,Marko Arnautovic,Steven Nzonzi,Mame Diouf,Bojan,Glenn Whelan,Peter Crouch,Jack Butland,Robert Huth,Oliver Shenton,Marc Wilson,Charlie Adam,Oussama Assaidi,Jonathan Walters,Ben Foster,Joleon Lescott,Chris Baird,Andre Wisdom,Gareth McAuley,Stéphane Sessègnon,Graham Dorrans,Chris Brunt,James Morrison,Craig Gardner,Brown Ideye,Boaz Myhill,Cristian Gamboa,Craig Dawson,Youssouf Mulumbu,Claudio Yacob,Silvestre Varela,Saido Berahino,Matchweek 19,-4,-8,22,17
198,1,2,West Ham United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""25""></strong>","<strong class=""matchTeamFormation"" data-team-id=""1""></strong>",Adrián,James Tomkins,Joseph O'Brien,Aaron Cresswell,Winston Reid,Cheikhou Kouyaté,Morgan Amalfitano,Alexandre Song,Stewart Downing,Andy Carroll,Diafra Sakho,Jussi Jääskeläinen,Guy Demel,James Collins,Kevin Nolan,Mark Noble,Enner Valencia,Carlton Cole,Wojciech Szczesny,Mathieu Debuchy,Nacho Monreal,Laurent Koscielny,Per Mertesacker,Danny Welbeck,Santi Cazorla,Francis Coquelin,Alex Oxlade-Chamberlain,Mathieu Flamini,Alexis Sánchez,David Ospina,Calum Chambers,Kieran Gibbs,Theo Walcott,Joel Campbell,Chuba Akpom,Lukas Podolski,Matchweek 19,8,10,31,30
199,3,2,Newcastle United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""23""></strong>","<strong class=""matchTeamFormation"" data-team-id=""7""></strong>",Jak Alnwick,Daryl Janmaat,Paul Dummett,Mike Williamson,Fabricio Coloccini,Yoan Gouffran,Ayoze Pérez,Jack Colback,Moussa Sissoko,Cheick Tioté,Papiss Cissé,Freddie Woodman,Davide Santon,Steven Taylor,Vurnon Anita,Rémy Cabella,Adam Armstrong,Emmanuel Rivière,Joel Robles,Luke Garbutt,Sylvain Distin,Séamus Coleman,Antolín Alcáraz,Samuel Eto'o,James McCarthy,Aiden McGeady,Leighton Baines,Gareth Barry,Arouna Koné,Russell Griffiths,Muhamed Besic,Bryan Oviedo,Jiang Guangtai,Kevin Mirallas,Ross Barkley,Romelu Lukaku,Matchweek 19,-7,-1,23,21
200,2,0,Chelsea,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""4""></strong>","<strong class=""matchTeamFormation"" data-team-id=""25""></strong>",Thibaut Courtois,Gary Cahill,John Terry,César Azpilicueta,Branislav Ivanovic,Willian,Eden Hazard,Oscar,Cesc Fàbregas,Nemanja Matic,Diego Costa,Petr Cech,Kurt Zouma,Filipe Luís,André Schürrle,John Obi Mikel,Ramires,Didier Drogba,Adrián,Carl Jenkinson,James Collins,Aaron Cresswell,Winston Reid,Cheikhou Kouyaté,Mark Noble,Kevin Nolan,Andy Carroll,Stewart Downing,Enner Valencia,Jussi Jääskeläinen,Matthew Jarvis,Joseph O'Brien,Alexandre Song,Morgan Amalfitano,Diafra Sakho,Carlton Cole,Matchweek 18,25,10,42,31
201,0,1,Burnley,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">3-4-3</strong>",Tom Heaton,Ben Mee,Michael Keane,Jason Shackell,Kieran Trippier,David Jones,Scott Arfield,George Boyd,Dean Marney,Danny Ings,Ashley Barnes,Matthew Gilks,Steven Reid,Kevin Long,Ross Wallace,Michael Kightly,Sam Vokes,Lukas Jutkiewicz,Bradley Jones,Mamadou Sakho,Martin Skrtel,Kolo Touré,Steven Gerrard,Jordan Henderson,Lucas Leiva,Lazar Markovic,Adam Lallana,Philippe Coutinho,Raheem Sterling,Simon Mignolet,Javier Manquillo,Alberto Moreno,Emre Can,Sheyi Ojo,Mario Balotelli,Rickie Lambert,Matchweek 18,-14,-3,15,22
202,1,3,Crystal Palace,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""6""></strong>","<strong class=""matchTeamFormation"" data-team-id=""20""></strong>",Julian Speroni,Scott Dann,Joel Ward,Damien Delaney,Adrian Mariappa,Mile Jedinak,Joe Ledley,James McArthur,Yannick Bolasie,Jason Puncheon,Fraizer Campbell,Wayne Hennessey,Martin Kelly,Barry Bannan,Brede Hangeland,Wilfried Zaha,Jerome Thomas,Dwight Gayle,Fraser Forster,Ryan Bertrand,Florin Gardos,Nathaniel Clyne,Toby Alderweireld,Maya Yoshida,James Ward-Prowse,Sadio Mané,Steven Davis,Morgan Schneiderlin,Graziano Pellè,Kelvin Davis,Matt Targett,Jason McCarthy,Harrison Reed,Victor Wanyama,Dusan Tadic,Shane Long,Matchweek 18,-8,15,15,29
203,0,1,Everton,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""7""></strong>","<strong class=""matchTeamFormation"" data-team-id=""42""></strong>",Tim Howard,Leighton Baines,Phil Jagielka,John Stones,Séamus Coleman,Ross Barkley,Gareth Barry,James McCarthy,Kevin Mirallas,Steven Naismith,Romelu Lukaku,Joel Robles,Luke Garbutt,Antolín Alcáraz,Sylvain Distin,Aiden McGeady,Arouna Koné,Samuel Eto'o,Asmir Begovic,Ryan Shawcross,Geoff Cameron,Erik Pieters,Muniesa,Steven Nzonzi,Glenn Whelan,Marko Arnautovic,Jonathan Walters,Bojan,Mame Diouf,Jack Butland,Robert Huth,Charlie Adam,Marc Wilson,Oussama Assaidi,Wilson Palacios,Peter Crouch,Matchweek 18,0,-5,21,19
204,1,2,Leicester City,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""26""></strong>","<strong class=""matchTeamFormation"" data-team-id=""21""></strong>",Ben Hamer,Paul Konchesky,Danny Simpson,Wes Morgan,Marcin Wasilewski,Riyad Mahrez,Jeffrey Schlupp,Danny Drinkwater,Andy King,David Nugent,Leonardo Ulloa,Adam Smith,Ritchie De Laet,Anthony Knockaert,Dean Hammond,Esteban Cambiasso,Matty James,Jamie Vardy,Hugo Lloris,Kyle Walker,Jan Vertonghen,Federico Fazio,Danny Rose,Benjamin Stambouli,Érik Lamela,Nacer Chadli,Nabil Bentaleb,Christian Eriksen,Harry Kane,Michel Vorm,Vlad Chiriches,Ben Davies,Paulinho,Andros Townsend,Ryan Mason,Roberto Soldado,Matchweek 18,-14,-1,10,27
205,3,1,Manchester United,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""12""></strong>","<strong class=""matchTeamFormation"" data-team-id=""23""></strong>",David de Gea,Phil Jones,Jonny Evans,Paddy McNair,Wayne Rooney,Michael Carrick,Ashley Young,Antonio Valencia,Juan Mata,Radamel Falcao,Robin van Persie,Anders Lindegaard,Rafael,Chris Smalling,Tyler Blackett,Andreas Pereira,Darren Fletcher,James Wilson,Jak Alnwick,Daryl Janmaat,Paul Dummett,Steven Taylor,Fabricio Coloccini,Jack Colback,Vurnon Anita,Moussa Sissoko,Yoan Gouffran,Adam Armstrong,Ayoze Pérez,Freddie Woodman,Mike Williamson,Lubomír Satka,Rémy Cabella,Haris Vuckic,Papiss Cissé,Emmanuel Rivière,Matchweek 18,12,-5,32,23
206,1,3,Sunderland,Hull City,"<strong class=""matchTeamFormation"" data-team-id=""29""></strong>","<strong class=""matchTeamFormation"" data-team-id=""41""></strong>",Costel Pantilimon,Santiago Vergini,Sebastián Coates,John O'Shea,Billy Jones,Sebastian Larsson,Lee Cattermole,Jordi Gómez,Ricardo Álvarez,Adam Johnson,Steven Fletcher,Vito Mannone,Wes Brown,William Buckley,Liam Bridcutt,Jack Rodwell,Emanuele Giaccherini,Jozy Altidore,Allan McGregor,Liam Rosenior,Curtis Davies,Alex Bruce,James Chester,Ahmed El Mohamady,Stephen Quinn,Robert Brady,David Meyler,Gastón Ramírez,Sone Aluko,Eldin Jakupovic,Maynor Figueroa,Harry Maguire,Tom Ince,Yannick Sagbo,Abel Hernández,Nikica Jelavic,Matchweek 18,-9,-9,19,13
207,1,0,Swansea City,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""45""></strong>","<strong class=""matchTeamFormation"" data-team-id=""2""></strong>",Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Gylfi Sigurdsson,Ki Sung-Yeung,Nathan Dyer,Jefferson Montero,Jonjo Shelvey,Wilfried Bony,Gerhard Tremmel,Kyle Bartley,Jazz Richards,Tom Carroll,Wayne Routledge,Bafétimbi Gomis,Marvin Emnes,Brad Guzan,Aly Cissokho,Alan Hutton,Ciaran Clark,Ron Vlaar,Jores Okore,Carlos Sánchez,Fabian Delph,Tom Cleverley,Christian Benteke,Gabriel Agbonlahor,Shay Given,Matthew Lowton,Jack Grealish,Charles N'Zogbia,Leandro Bacuna,Chris Herd,Andreas Weimann,Matchweek 18,3,-10,25,20
208,1,3,West Bromwich Albion,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""36""></strong>","<strong class=""matchTeamFormation"" data-team-id=""11""></strong>",Ben Foster,Joleon Lescott,Andre Wisdom,Sébastien Pocognoli,Gareth McAuley,Silvestre Varela,James Morrison,Craig Gardner,Youssouf Mulumbu,Stéphane Sessègnon,Saido Berahino,Boaz Myhill,Craig Dawson,Cristian Gamboa,Chris Baird,Claudio Yacob,Chris Brunt,Brown Ideye,Joe Hart,Bacary Sagna,Martín Demichelis,Eliaquim Mangala,Gaël Clichy,Jesús Navas,David Silva,Samir Nasri,Yaya Touré,Fernando,James Milner,Willy Caballero,Dedryck Boyata,Pablo Zabaleta,Aleksandar Kolarov,Fernandinho,Frank Lampard,Stevan Jovetic,Matchweek 18,-6,22,17,39
209,2,1,Arsenal,Queens Park Rangers,"<strong class=""matchTeamFormation"" data-team-id=""1""></strong>","<strong class=""matchTeamFormation"" data-team-id=""17""></strong>",Wojciech Szczesny,Mathieu Debuchy,Nacho Monreal,Per Mertesacker,Kieran Gibbs,Tomas Rosicky,Santi Cazorla,Mathieu Flamini,Olivier Giroud,Danny Welbeck,Alexis Sánchez,David Ospina,Calum Chambers,Héctor Bellerín,Francis Coquelin,Theo Walcott,Joel Campbell,Lukas Podolski,Robert Green,Nedum Onuoha,Rio Ferdinand,Steven Caulker,Armand Traore,Niko Kranjcar,Mauricio Isla,Jordon Mutch,Karl Henry,Eduardo Vargas,Charlie Austin,Alex McCarthy,Clint Hill,Matt Phillips,Leroy Fer,Junior Hoilett,Shaun Wright-Phillips,Bobby Zamora,Matchweek 18,9,-12,27,17
210,0,2,Stoke City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""42""></strong>","<strong class=""matchTeamFormation"" data-team-id=""4""></strong>",Asmir Begovic,Ryan Shawcross,Erik Pieters,Muniesa,Phil Bardsley,Steven Nzonzi,Geoff Cameron,Bojan,Marko Arnautovic,Jonathan Walters,Peter Crouch,Jack Butland,Robert Huth,Charlie Adam,Glenn Whelan,Marc Wilson,Oussama Assaidi,Mame Diouf,Thibaut Courtois,Gary Cahill,John Terry,César Azpilicueta,Branislav Ivanovic,Willian,John Obi Mikel,Eden Hazard,Cesc Fàbregas,Nemanja Matic,Diego Costa,Petr Cech,Kurt Zouma,Filipe Luís,Nathan Aké,André Schürrle,Oscar,Didier Drogba,Matchweek 17,-3,23,19,39
211,0,1,Newcastle United,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""23""></strong>","<strong class=""matchTeamFormation"" data-team-id=""29""></strong>",Jak Alnwick,Daryl Janmaat,Paul Dummett,Steven Taylor,Fabricio Coloccini,Yoan Gouffran,Sammy Ameobi,Jack Colback,Moussa Sissoko,Cheick Tioté,Ayoze Pérez,Freddie Woodman,Mike Williamson,Massadio Haïdara,Rémy Cabella,Papiss Cissé,Emmanuel Rivière,Adam Armstrong,Costel Pantilimon,Sebastián Coates,Santiago Vergini,Wes Brown,John O'Shea,Lee Cattermole,Sebastian Larsson,Jordi Gómez,Adam Johnson,Connor Wickham,Steven Fletcher,Vito Mannone,Ricardo Álvarez,William Buckley,Liam Bridcutt,Jack Rodwell,Jozy Altidore,,Matchweek 17,-4,-10,23,16
212,2,2,Liverpool,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""10"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Bradley Jones,Mamadou Sakho,Martin Skrtel,Kolo Touré,Steven Gerrard,Jordan Henderson,Lucas Leiva,Lazar Markovic,Adam Lallana,Philippe Coutinho,Raheem Sterling,Simon Mignolet,Javier Manquillo,Alberto Moreno,Emre Can,José Enrique,Fabio Borini,Rickie Lambert,Wojciech Szczesny,Mathieu Debuchy,Per Mertesacker,Kieran Gibbs,Calum Chambers,Santi Cazorla,Alex Oxlade-Chamberlain,Mathieu Flamini,Alexis Sánchez,Danny Welbeck,Olivier Giroud,Emiliano Martínez,Nacho Monreal,Francis Coquelin,Ainsley Maitland-Niles,Theo Walcott,Joel Campbell,Lukas Podolski,Matchweek 17,-3,9,21,26
213,3,0,Manchester City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""11""></strong>","<strong class=""matchTeamFormation"" data-team-id=""6""></strong>",Joe Hart,Martín Demichelis,Eliaquim Mangala,Pablo Zabaleta,Aleksandar Kolarov,Jesús Navas,David Silva,Samir Nasri,Yaya Touré,Fernandinho,James Milner,Willy Caballero,Dedryck Boyata,Bacary Sagna,Fernando,Frank Lampard,Scott Sinclair,Thierry Ambrose,Julian Speroni,Scott Dann,Joel Ward,Brede Hangeland,Martin Kelly,Mile Jedinak,Jason Puncheon,Yannick Bolasie,Joe Ledley,James McArthur,Fraizer Campbell,Wayne Hennessey,Damien Delaney,Adrian Mariappa,Dwight Gayle,Barry Bannan,Jerome Thomas,Wilfried Zaha,Matchweek 17,19,-5,36,15
214,1,1,Aston Villa,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""2""></strong>","<strong class=""matchTeamFormation"" data-team-id=""12""></strong>",Brad Guzan,Aly Cissokho,Ciaran Clark,Matthew Lowton,Ron Vlaar,Jores Okore,Carlos Sánchez,Fabian Delph,Andreas Weimann,Christian Benteke,Gabriel Agbonlahor,Shay Given,Leandro Bacuna,Jack Grealish,Charles N'Zogbia,Riccardo Calder,Chris Herd,Callum Robinson,David de Gea,Phil Jones,Jonny Evans,Michael Carrick,Darren Fletcher,Wayne Rooney,Ashley Young,Antonio Valencia,Radamel Falcao,Juan Mata,Robin van Persie,Anders Lindegaard,Rafael,Paddy McNair,Tyler Blackett,Adnan Januzaj,Ángel Di María,James Wilson,Matchweek 17,-10,12,19,31
215,0,1,Hull City,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""41""></strong>","<strong class=""matchTeamFormation"" data-team-id=""45""></strong>",Allan McGregor,Andy Robertson,Curtis Davies,Alex Bruce,James Chester,Ahmed El Mohamady,Jake Livermore,David Meyler,Gastón Ramírez,Abel Hernández,Nikica Jelavic,Eldin Jakupovic,Liam Rosenior,Harry Maguire,Robert Brady,Stephen Quinn,Yannick Sagbo,Sone Aluko,Lukasz Fabianski,Federico Fernández,Ashley Williams,Jazz Richards,Neil Taylor,Ki Sung-Yeung,Nathan Dyer,Jonjo Shelvey,Wayne Routledge,Tom Carroll,Bafétimbi Gomis,Gerhard Tremmel,Kyle Bartley,Angel Rangel,Jay Fulton,Wilfried Bony,Modou Barrow,Marvin Emnes,Matchweek 17,-8,2,13,22
