,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
307,0,0,Norwich City,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""14"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-5-2</strong>",Tim Krul,Ben Gibson,Max Aarons,Grant Hanley,Dimitris Giannoulis,Ozan Kabak,Mathias Normann,Kenny McLean,Pierre Lees-Melou,Josh Sargent,Teemu Pukki,Angus Gunn,Brandon Williams,Andrew Omobamidele,Billy Gilmour,Kieran Dowell,Milot Rashica,Lukas Rupp,Adam Idah,Christos Tzolis,Robert Sánchez,Lewis Dunk,Shane Duffy,Dan Burn,Pascal Groß,Marc Cucurella,Joël Veltman,Adam Lallana,Jakub Moder,Leandro Trossard,Neal Maupay,Jason Steele,Tariq Lamptey,Haydon Roberts,Solly March,Yves Bissouma,Alexis Mac Allister,Enock Mwepu,Jürgen Locadia,Aaron Connolly,Matchweek 8,-14,3,1,14
308,1,0,Southampton,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""9""></strong>",Alex McCarthy,Romain Perraud,Mohammed Salisu,Jan Bednarek,Tino Livramento,Mohamed Elyounoussi,Oriol Romeu,Ibrahima Diallo,Moussa Djenepo,Nathan Redmond,Armando Broja,Fraser Forster,Lyanco,Kyle Walker-Peters,Yan Valery,Stuart Armstrong,Nathan Tella,Theo Walcott,Adam Armstrong,Shane Long,Illan Meslier,Liam Cooper,Diego Llorente,Pascal Struijk,Jamie Shackleton,Mateusz Klich,Tyler Roberts,Stuart Dallas,Daniel James,Rodrigo,Jack Harrison,Kristoffer Klaesson,Charlie Cresswell,Leo Hjelde,Cody Drameh,Crysencio Summerville,Stuart McKinstry,Adam Forshaw,Sam Greenwood,Joe Gelhardt,Matchweek 8,-5,-7,4,6
309,0,1,Brentford,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""130"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-2</strong>",David Raya,Ethan Pinnock,Zanka,Pontus Jansson,Sergi Canós,Rico Henry,Mathias Jensen,Frank Onyeka,Christian Nørgaard,Bryan Mbeumo,Ivan Toney,Álvaro Fernández,Dominic Thompson,Charlie Goode,Mads Roerslev,Kristoffer Ajer,Mads Bidstrup,Paris Maghoma,Saman Ghoddos,Marcus Forss,Édouard Mendy,Andreas Christensen,Trevoh Chalobah,Malang Sarr,César Azpilicueta,Ben Chilwell,Mateo Kovacic,Ruben Loftus-Cheek,N'Golo Kanté,Romelu Lukaku,Timo Werner,Kepa,Marcos Alonso,Reece James,Kai Havertz,Jorginho,Saúl Ñíguez,Mason Mount,Ross Barkley,Callum Hudson-Odoi,Matchweek 8,4,12,12,16
310,2,2,Crystal Palace,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Vicente Guaita,Marc Guéhi,Joel Ward,Joachim Andersen,Tyrick Mitchell,Conor Gallagher,Luka Milivojevic,James McArthur,Wilfried Zaha,Odsonne Édouard,Jordan Ayew,Jack Butland,Martin Kelly,Nathaniel Clyne,James Tomkins,Cheikhou Kouyaté,Will Hughes,Jeffrey Schlupp,Michael Olise,Christian Benteke,Kasper Schmeichel,Timothy Castagne,Ryan Bertrand,Çaglar Söyüncü,Jannik Vestergaard,Youri Tielemans,Harvey Barnes,Hamza Choudhury,Ademola Lookman,Kelechi Iheanacho,Jamie Vardy,Danny Ward,Ricardo Pereira,Daniel Amartey,James Maddison,Kiernan Dewsbury-Hall,Boubakary Soumaré,Marc Albrighton,Ayoze Pérez,Patson Daka,Matchweek 7,-3,-3,6,7
311,2,1,Tottenham Hotspur,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">3-5-2</strong>",Hugo Lloris,Eric Dier,Cristian Romero,Emerson Royal,Sergio Reguilón,Pierre-Emile Højbjerg,Oliver Skipp,Tanguy Ndombélé,Lucas Moura,Son Heung-Min,Harry Kane,Pierluigi Gollini,Joe Rodon,Matt Doherty,Davinson Sánchez,Dele Alli,Giovani Lo Celso,Harry Winks,Bryan Gil,Dane Scarlett,Emiliano Martínez,Tyrone Mings,Kortney Hause,Ezri Konsa,Matt Targett,Douglas Luiz,John McGinn,Matty Cash,Jacob Ramsey,Ollie Watkins,Danny Ings,Jed Steer,Axel Tuanzebe,Ashley Young,Marvelous Nakamba,Emiliano Buendía,Anwar El Ghazi,Jaden Philogene,Cameron Archer,Bertrand Traoré,Matchweek 7,-5,2,9,10
312,1,2,West Ham United,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">3-5-2</strong>",Lukasz Fabianski,Angelo Ogbonna,Kurt Zouma,Vladimír Coufal,Aaron Cresswell,Tomás Soucek,Saïd Benrahma,Declan Rice,Jarrod Bowen,Pablo Fornals,Michail Antonio,Alphonse Areola,Ben Johnson,Craig Dawson,Arthur Masuaku,Issa Diop,Alex Král,Manuel Lanzini,Nikola Vlasic,Andrii Yarmolenko,David Raya,Pontus Jansson,Ethan Pinnock,Zanka,Christian Nørgaard,Rico Henry,Sergi Canós,Shandon Baptiste,Frank Onyeka,Bryan Mbeumo,Ivan Toney,Álvaro Fernández,Charlie Goode,Mads Roerslev,Yoane Wissa,Mads Bidstrup,Mathias Jensen,Saman Ghoddos,Marcus Forss,,Matchweek 7,5,3,11,9
313,2,2,Liverpool,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Alisson Becker,Joël Matip,Andy Robertson,James Milner,Virgil van Dijk,Fabinho,Jordan Henderson,Curtis Jones,Sadio Mané,Mohamed Salah,Diogo Jota,Caoimhín Kelleher,Kostas Tsimikas,Neco Williams,Ibrahima Konaté,Joe Gomez,Alex Oxlade-Chamberlain,Naby Keïta,Takumi Minamino,Roberto Firmino,Ederson,João Cancelo,Aymeric Laporte,Rúben Dias,Kyle Walker,Bernardo Silva,Kevin De Bruyne,Rodri,Jack Grealish,Phil Foden,Gabriel Jesus,Scott Carson,Zack Steffen,Nathan Aké,John Stones,Cole Palmer,Fernandinho,Riyad Mahrez,Raheem Sterling,Ferran Torres,Matchweek 7,11,11,14,13
314,1,1,Manchester United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-1-1</strong>",David de Gea,Luke Shaw,Victor Lindelöf,Aaron Wan-Bissaka,Raphaël Varane,Bruno Fernandes,Anthony Martial,Scott McTominay,Fred,Mason Greenwood,Edinson Cavani,Dean Henderson,Alex Telles,Eric Bailly,Jesse Lingard,Nemanja Matic,Paul Pogba,Donny van de Beek,Jadon Sancho,Cristiano Ronaldo,Jordan Pickford,Ben Godfrey,Yerry Mina,Michael Keane,Lucas Digne,Andros Townsend,Anthony Gordon,Abdoulaye Doucouré,Allan,Salomón Rondón,Demarai Gray,Andy Lonergan,Asmir Begovic,Jarrad Branthwaite,Mason Holgate,Jonjoe Kenny,Jean-Philippe Gbamin,Tom Davies,Charlie Whitaker,Lewis Dobbin,Matchweek 7,8,5,13,13
315,0,0,Burnley,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">5-3-2</strong>",Nick Pope,Matthew Lowton,James Tarkowski,Nathan Collins,Charlie Taylor,Aaron Lennon,Dwight McNeil,Josh Brownhill,Ashley Westwood,Chris Wood,Matej Vydra,Wayne Hennessey,Will Norris,Kevin Long,Erik Pieters,Phil Bardsley,Jóhann Gudmundsson,Jack Cork,Jay Rodríguez,Ashley Barnes,Tim Krul,Ozan Kabak,Dimitris Giannoulis,Ben Gibson,Max Aarons,Grant Hanley,Mathias Normann,Pierre Lees-Melou,Kenny McLean,Josh Sargent,Teemu Pukki,Angus Gunn,Andrew Omobamidele,Brandon Williams,Milot Rashica,Lukas Rupp,Billy Gilmour,Kieran Dowell,Adam Idah,Christos Tzolis,Matchweek 7,-6,-14,2,0
316,3,1,Chelsea,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Édouard Mendy,Antonio Rüdiger,Thiago Silva,Trevoh Chalobah,Ruben Loftus-Cheek,Ben Chilwell,César Azpilicueta,Mateo Kovacic,Romelu Lukaku,Timo Werner,Callum Hudson-Odoi,Kepa,Andreas Christensen,Marcos Alonso,Mason Mount,Hakim Ziyech,Saúl Ñíguez,Ross Barkley,Kai Havertz,Jorginho,Alex McCarthy,Tino Livramento,Jan Bednarek,Mohammed Salisu,Kyle Walker-Peters,Oriol Romeu,Nathan Tella,Theo Walcott,James Ward-Prowse,Nathan Redmond,Adam Armstrong,Fraser Forster,Romain Perraud,Lyanco,Moussa Djenepo,Ibrahima Diallo,Mohamed Elyounoussi,Stuart Armstrong,Shane Long,Ché Adams,Matchweek 7,10,-3,13,4
317,1,0,Leeds United,Watford,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>",Illan Meslier,Liam Cooper,Jamie Shackleton,Diego Llorente,Junior Firpo,Mateusz Klich,Raphinha,Daniel James,Kalvin Phillips,Stuart Dallas,Rodrigo,Kristoffer Klaesson,Pascal Struijk,Leo Hjelde,Charlie Cresswell,Stuart McKinstry,Jack Harrison,Tyler Roberts,Joe Gelhardt,Sam Greenwood,Ben Foster,Francisco Sierralta,Danny Rose,William Troost-Ekong,Kiko Femenía,Ismaïla Sarr,Emmanuel Dennis,Juraj Kucka,Moussa Sissoko,Ozan Tufan,Joshua King,Daniel Bachmann,Adam Masina,Christian Kabasele,Jeremy Ngakia,Tom Cleverley,Dan Gosling,Ken Sema,João Pedro,Cucho Hernández,Matchweek 7,-8,-2,3,7
318,2,1,Wolverhampton Wanderers,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-1-4-1</strong>",José Sá,Conor Coady,Romain Saïss,Maximilian Kilman,João Moutinho,Marçal,Rúben Neves,Nélson Semedo,Hwang Hee-Chan,Trincão,Raúl Jiménez,John Ruddy,Willy-Arnaud Boly,Ki-Jana Hoever,Rayan Aït-Nouri,Daniel Podence,Leander Dendoncker,Luke Cundle,Fábio Silva,Adama Traoré,Karl Darlow,Javier Manquillo,Federico Fernández,Ciaran Clark,Matt Ritchie,Joelinton,Miguel Almirón,Isaac Hayden,Joe Willock,Sean Longstaff,Allan Saint-Maximin,Mark Gillespie,Emil Krafth,Fabian Schär,Jamal Lewis,Ryan Fraser,Jacob Murphy,Elliot Anderson,Jeff Hendrick,Dwight Gayle,Matchweek 7,-2,-7,6,3
319,0,0,Brighton and Hove Albion,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""131"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Robert Sánchez,Lewis Dunk,Shane Duffy,Dan Burn,Marc Cucurella,Jakub Moder,Pascal Groß,Adam Lallana,Joël Veltman,Leandro Trossard,Neal Maupay,Jason Steele,Haydon Roberts,Tariq Lamptey,Solly March,Alexis Mac Allister,Taylor Richards,Jeremy Sarmiento,Jürgen Locadia,Aaron Connolly,Aaron Ramsdale,Ben White,Kieran Tierney,Takehiro Tomiyasu,Gabriel Magalhães,Martin Ødegaard,Thomas Partey,Emile Smith Rowe,Bukayo Saka,Albert Sambi Lokonga,Pierre-Emerick Aubameyang,Bernd Leno,Cédric Soares,Rob Holding,Nuno Tavares,Mohamed Elneny,Ainsley Maitland-Niles,Gabriel Martinelli,Nicolas Pépé,Alexandre Lacazette,Matchweek 7,3,-5,13,9
320,1,1,Crystal Palace,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-4-3</strong>",Vicente Guaita,Joel Ward,Marc Guéhi,Tyrick Mitchell,Joachim Andersen,Luka Milivojevic,James McArthur,Conor Gallagher,Wilfried Zaha,Odsonne Édouard,Jordan Ayew,Jack Butland,Nathaniel Clyne,Martin Kelly,Will Hughes,Michael Olise,Cheikhou Kouyaté,Jeffrey Schlupp,Christian Benteke,Jean-Philippe Mateta,Robert Sánchez,Lewis Dunk,Dan Burn,Shane Duffy,Joël Veltman,Marc Cucurella,Adam Lallana,Pascal Groß,Neal Maupay,Leandro Trossard,Danny Welbeck,Jason Steele,Haydon Roberts,Tariq Lamptey,Taylor Richards,Solly March,Alexis Mac Allister,Jakub Moder,Steven Alzate,Aaron Connolly,Matchweek 6,-3,3,5,12
321,0,1,Southampton,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>",Alex McCarthy,Mohammed Salisu,Tino Livramento,Kyle Walker-Peters,Jan Bednarek,Mohamed Elyounoussi,Nathan Redmond,James Ward-Prowse,Oriol Romeu,Ché Adams,Adam Armstrong,Fraser Forster,Yan Valery,Lyanco,Romain Perraud,Moussa Djenepo,Ibrahima Diallo,Nathan Tella,Shane Long,Armando Broja,José Sá,Maximilian Kilman,Romain Saïss,Conor Coady,Marçal,Nélson Semedo,Leander Dendoncker,João Moutinho,Hwang Hee-Chan,Raúl Jiménez,Daniel Podence,Louie Moulden,John Ruddy,Willy-Arnaud Boly,Ki-Jana Hoever,Luke Cundle,Rúben Neves,Trincão,Fábio Silva,Adama Traoré,Matchweek 6,-2,-3,4,3
322,3,1,Arsenal,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-3-3</strong>",Aaron Ramsdale,Takehiro Tomiyasu,Kieran Tierney,Ben White,Gabriel Magalhães,Martin Ødegaard,Thomas Partey,Granit Xhaka,Emile Smith Rowe,Bukayo Saka,Pierre-Emerick Aubameyang,Bernd Leno,Nuno Tavares,Rob Holding,Cédric Soares,Albert Sambi Lokonga,Ainsley Maitland-Niles,Nicolas Pépé,Gabriel Martinelli,Alexandre Lacazette,Hugo Lloris,Eric Dier,Davinson Sánchez,Japhet Tanganga,Sergio Reguilón,Dele Alli,Tanguy Ndombélé,Pierre-Emile Højbjerg,Lucas Moura,Harry Kane,Son Heung-Min,Pierluigi Gollini,Ben Davies,Joe Rodon,Emerson Royal,Cristian Romero,Giovani Lo Celso,Oliver Skipp,Dane Scarlett,Bryan Gil,Matchweek 6,-7,-3,6,9
323,0,1,Chelsea,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Édouard Mendy,Andreas Christensen,César Azpilicueta,Antonio Rüdiger,N'Golo Kanté,Jorginho,Reece James,Marcos Alonso,Mateo Kovacic,Timo Werner,Romelu Lukaku,Kepa,Trevoh Chalobah,Ben Chilwell,Thiago Silva,Ruben Loftus-Cheek,Kai Havertz,Hakim Ziyech,Saúl Ñíguez,Callum Hudson-Odoi,Ederson,João Cancelo,Aymeric Laporte,Kyle Walker,Rúben Dias,Kevin De Bruyne,Bernardo Silva,Rodri,Jack Grealish,Phil Foden,Gabriel Jesus,Zack Steffen,John Stones,Nathan Aké,Roméo Lavia,Fernandinho,Cole Palmer,Raheem Sterling,Ferran Torres,Riyad Mahrez,Matchweek 6,11,10,13,10
324,0,1,Manchester United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">3-5-2</strong>",David de Gea,Raphaël Varane,Harry Maguire,Luke Shaw,Aaron Wan-Bissaka,Bruno Fernandes,Paul Pogba,Scott McTominay,Mason Greenwood,Fred,Cristiano Ronaldo,Tom Heaton,Diogo Dalot,Victor Lindelöf,Jesse Lingard,Donny van de Beek,Nemanja Matic,Jadon Sancho,Edinson Cavani,Anthony Martial,Emiliano Martínez,Tyrone Mings,Ezri Konsa,Kortney Hause,Matt Targett,Matty Cash,Jacob Ramsey,John McGinn,Douglas Luiz,Ollie Watkins,Danny Ings,Jed Steer,Ashley Young,Anwar El Ghazi,Emiliano Buendía,Lamare Bogarde,Marvelous Nakamba,Carney Chukwuemeka,Cameron Archer,Bertrand Traoré,Matchweek 6,9,1,13,7
325,2,0,Everton,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">5-3-2</strong>",Jordan Pickford,Ben Godfrey,Michael Keane,Yerry Mina,Lucas Digne,Andros Townsend,Alex Iwobi,Abdoulaye Doucouré,Allan,Demarai Gray,Salomón Rondón,Andy Lonergan,Asmir Begovic,Mason Holgate,Jonjoe Kenny,Jarrad Branthwaite,Tom Davies,Ellis Simms,Lewis Dobbin,Anthony Gordon,Tim Krul,Max Aarons,Ben Gibson,Ozan Kabak,Grant Hanley,Brandon Williams,Pierre Lees-Melou,Kenny McLean,Mathias Normann,Teemu Pukki,Josh Sargent,Angus Gunn,Dimitris Giannoulis,Andrew Omobamidele,Milot Rashica,Kieran Dowell,Lukas Rupp,Billy Gilmour,Christos Tzolis,Adam Idah,Matchweek 6,3,-12,10,0
326,1,2,Leeds United,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Illan Meslier,Liam Cooper,Jamie Shackleton,Charlie Cresswell,Junior Firpo,Raphinha,Stuart Dallas,Daniel James,Mateusz Klich,Kalvin Phillips,Rodrigo,Kristoffer Klaesson,Leo Hjelde,Cody Drameh,Jack Harrison,Liam McCarron,Crysencio Summerville,Sam Greenwood,Tyler Roberts,Joe Gelhardt,Lukasz Fabianski,Aaron Cresswell,Vladimír Coufal,Angelo Ogbonna,Kurt Zouma,Saïd Benrahma,Jarrod Bowen,Pablo Fornals,Tomás Soucek,Declan Rice,Michail Antonio,Alphonse Areola,Issa Diop,Ben Johnson,Craig Dawson,Manuel Lanzini,Nikola Vlasic,Mark Noble,Alex Král,Andrii Yarmolenko,Matchweek 6,-7,4,3,8
327,2,2,Leicester City,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Kasper Schmeichel,Ricardo Pereira,Jannik Vestergaard,Ryan Bertrand,Çaglar Söyüncü,Wilfred Ndidi,Boubakary Soumaré,Youri Tielemans,Jamie Vardy,Ademola Lookman,Harvey Barnes,Danny Ward,Timothy Castagne,Jonny Evans,Marc Albrighton,Kiernan Dewsbury-Hall,James Maddison,Kelechi Iheanacho,Patson Daka,Ayoze Pérez,Nick Pope,Matthew Lowton,Ben Mee,Charlie Taylor,James Tarkowski,Josh Brownhill,Ashley Westwood,Maxwel Cornet,Dwight McNeil,Matej Vydra,Chris Wood,Wayne Hennessey,Nathan Collins,Phil Bardsley,Bobby Thomas,Erik Pieters,Aaron Lennon,Jack Cork,Jóhann Gudmundsson,Ashley Barnes,Matchweek 6,-3,-6,6,1
328,1,1,Watford,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-1-4-1</strong>",Ben Foster,Danny Rose,Kiko Femenía,Craig Cathcart,William Troost-Ekong,Moussa Sissoko,Emmanuel Dennis,Ismaïla Sarr,Juraj Kucka,Tom Cleverley,Joshua King,Robert Elliot,Jeremy Ngakia,Christian Kabasele,Adam Masina,Ozan Tufan,Ken Sema,Peter Etebo,Cucho Hernández,João Pedro,Karl Darlow,Ciaran Clark,Federico Fernández,Matt Ritchie,Javier Manquillo,Miguel Almirón,Isaac Hayden,Joe Willock,Sean Longstaff,Joelinton,Allan Saint-Maximin,Mark Gillespie,Emil Krafth,Fabian Schär,Jamal Lewis,Ryan Fraser,Jacob Murphy,Jeff Hendrick,Elliot Anderson,Dwight Gayle,Matchweek 6,-2,-7,6,2
329,3,3,Brentford,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""130"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",David Raya,Ethan Pinnock,Kristoffer Ajer,Pontus Jansson,Sergi Canós,Vitaly Janelt,Rico Henry,Frank Onyeka,Christian Nørgaard,Bryan Mbeumo,Ivan Toney,Álvaro Fernández,Mads Roerslev,Zanka,Mathias Jensen,Mads Bidstrup,Yoane Wissa,Shandon Baptiste,Saman Ghoddos,Marcus Forss,Alisson Becker,Virgil van Dijk,Andy Robertson,Trent Alexander-Arnold,Joël Matip,Fabinho,Curtis Jones,Jordan Henderson,Sadio Mané,Mohamed Salah,Diogo Jota,Caoimhín Kelleher,Ibrahima Konaté,Kostas Tsimikas,Joe Gomez,Alex Oxlade-Chamberlain,James Milner,Takumi Minamino,Roberto Firmino,Divock Origi,Matchweek 6,3,11,8,13
330,2,1,Brighton and Hove Albion,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-3-3</strong>",Robert Sánchez,Lewis Dunk,Joël Veltman,Marc Cucurella,Shane Duffy,Danny Welbeck,Solly March,Adam Lallana,Yves Bissouma,Neal Maupay,Leandro Trossard,Jason Steele,Tariq Lamptey,Dan Burn,Alexis Mac Allister,Jakub Moder,Steven Alzate,Enock Mwepu,Taylor Richards,Aaron Connolly,Kasper Schmeichel,Çaglar Söyüncü,Ryan Bertrand,Jannik Vestergaard,Ricardo Pereira,Youri Tielemans,Wilfred Ndidi,Boubakary Soumaré,James Maddison,Jamie Vardy,Harvey Barnes,Danny Ward,Timothy Castagne,Daniel Amartey,Marc Albrighton,Kiernan Dewsbury-Hall,Hamza Choudhury,Kelechi Iheanacho,Ademola Lookman,Patson Daka,Matchweek 5,2,-2,9,6
331,1,2,West Ham United,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Lukasz Fabianski,Angelo Ogbonna,Aaron Cresswell,Kurt Zouma,Vladimír Coufal,Pablo Fornals,Tomás Soucek,Declan Rice,Nikola Vlasic,Jarrod Bowen,Saïd Benrahma,Alphonse Areola,Ryan Fredericks,Craig Dawson,Issa Diop,Arthur Masuaku,Alex Král,Mark Noble,Manuel Lanzini,Andrii Yarmolenko,David de Gea,Luke Shaw,Harry Maguire,Aaron Wan-Bissaka,Raphaël Varane,Fred,Paul Pogba,Scott McTominay,Mason Greenwood,Bruno Fernandes,Cristiano Ronaldo,Tom Heaton,Diogo Dalot,Eric Bailly,Jesse Lingard,Nemanja Matic,Donny van de Beek,Juan Mata,Anthony Martial,Jadon Sancho,Matchweek 5,5,8,8,10
332,0,3,Tottenham Hotspur,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-3-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Hugo Lloris,Sergio Reguilón,Emerson Royal,Eric Dier,Cristian Romero,Tanguy Ndombélé,Pierre-Emile Højbjerg,Dele Alli,Harry Kane,Giovani Lo Celso,Son Heung-Min,Pierluigi Gollini,Matt Doherty,Davinson Sánchez,Joe Rodon,Ben Davies,Harry Winks,Oliver Skipp,Bryan Gil,Dane Scarlett,Kepa,Thiago Silva,Andreas Christensen,Antonio Rüdiger,César Azpilicueta,Marcos Alonso,Mateo Kovacic,Jorginho,Kai Havertz,Mason Mount,Romelu Lukaku,Marcus Bettinelli,Reece James,Trevoh Chalobah,Ben Chilwell,N'Golo Kanté,Hakim Ziyech,Saúl Ñíguez,Timo Werner,Callum Hudson-Odoi,Matchweek 5,0,8,9,10
333,0,2,Wolverhampton Wanderers,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">3-5-2</strong>",José Sá,Maximilian Kilman,Romain Saïss,Conor Coady,Rúben Neves,Marçal,Nélson Semedo,João Moutinho,Trincão,Adama Traoré,Raúl Jiménez,John Ruddy,Ki-Jana Hoever,Willy-Arnaud Boly,Rayan Aït-Nouri,Yerson Mosquera,Leander Dendoncker,Daniel Podence,Hwang Hee-Chan,Fábio Silva,David Raya,Kristoffer Ajer,Pontus Jansson,Ethan Pinnock,Vitaly Janelt,Sergi Canós,Christian Nørgaard,Shandon Baptiste,Rico Henry,Ivan Toney,Bryan Mbeumo,Álvaro Fernández,Dominic Thompson,Zanka,Mads Roerslev,Mathias Jensen,Yoane Wissa,Frank Onyeka,Marcus Forss,Saman Ghoddos,Matchweek 5,-1,1,3,5
334,0,1,Burnley,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-1-4-1</strong>",Nick Pope,Matthew Lowton,Charlie Taylor,Ben Mee,James Tarkowski,Josh Brownhill,Jóhann Gudmundsson,Ashley Westwood,Dwight McNeil,Ashley Barnes,Chris Wood,Wayne Hennessey,Nathan Collins,Maxwel Cornet,Phil Bardsley,Erik Pieters,Aaron Lennon,Jack Cork,Matej Vydra,Jay Rodríguez,Aaron Ramsdale,Kieran Tierney,Gabriel Magalhães,Ben White,Takehiro Tomiyasu,Thomas Partey,Martin Ødegaard,Nicolas Pépé,Emile Smith Rowe,Bukayo Saka,Pierre-Emerick Aubameyang,Bernd Leno,Rob Holding,Cédric Soares,Pablo Marí,Nuno Tavares,Ainsley Maitland-Niles,Albert Sambi Lokonga,Gabriel Martinelli,Alexandre Lacazette,Matchweek 5,-5,-8,1,3
335,3,0,Liverpool,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Alisson Becker,James Milner,Kostas Tsimikas,Virgil van Dijk,Ibrahima Konaté,Thiago Alcântara,Fabinho,Jordan Henderson,Mohamed Salah,Sadio Mané,Diogo Jota,Caoimhín Kelleher,Andy Robertson,Nathaniel Phillips,Joe Gomez,Alex Oxlade-Chamberlain,Naby Keïta,Curtis Jones,Divock Origi,Takumi Minamino,Vicente Guaita,Marc Guéhi,Tyrick Mitchell,Joel Ward,Joachim Andersen,Cheikhou Kouyaté,Conor Gallagher,James McArthur,Jordan Ayew,Christian Benteke,Wilfried Zaha,Jack Butland,Martin Kelly,Nathaniel Clyne,James Tomkins,Jairo Riedewald,Will Hughes,Michael Olise,Luka Milivojevic,Odsonne Édouard,Matchweek 5,8,0,10,5
