,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
285,2,0,Middlesbrough,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""13"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>",Víctor Valdés,Antonio Barragán,Calum Chambers,Ben Gibson,George Friend,Adama Traoré,Stewart Downing,Adam Forshaw,Adam Clayton,Gastón Ramírez,Álvaro Negredo,Brad Guzan,Bernardo Espinosa,Fábio,Grant Leadbitter,Viktor Fischer,David Nugent,Jordan Rhodes,Artur Boruc,Adam Smith,Steve Cook,Simon Francis,Charlie Daniels,Andrew Surman,Harry Arter,Joshua King,Jack Wilshere,Jordon Ibe,Callum Wilson,Adam Federici,Tyrone Mings,Nathan Aké,Dan Gosling,Ryan Fraser,Benik Afobe,Max-Alain Gradel,Matchweek 10,-4,0,7,12
286,1,1,Tottenham Hotspur,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Hugo Lloris,Eric Dier,Jan Vertonghen,Danny Rose,Kyle Walker,Victor Wanyama,Dele Alli,Son Heung-Min,Mousa Dembélé,Christian Eriksen,Vincent Janssen,Michel Vorm,Cameron Carter-Vickers,Kieran Trippier,Ben Davies,Josh Onomah,Georges-Kévin Nkoudou,Harry Winks,Kasper Schmeichel,Danny Simpson,Christian Fuchs,Wes Morgan,Robert Huth,Ahmed Musa,Riyad Mahrez,Andy King,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Ron-Robert Zieler,Daniel Amartey,Luis Hernández,Marc Albrighton,Demarai Gray,Jeffrey Schlupp,Leonardo Ulloa,Matchweek 10,9,-4,19,11
287,1,0,Watford,Hull City,"<strong class=""matchTeamFormation"" data-team-id=""33"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""41"">3-5-2</strong>",Heurelho Gomes,Miguel Britos,Sebastian Prödl,Younes Kaboul,Valon Behrami,José Holebas,Étienne Capoue,Nordin Amrabat,Roberto Pereyra,Troy Deeney,Odion Ighalo,Costel Pantilimon,Christian Kabasele,Daryl Janmaat,Juan Camilo Zuñiga,Ben Watson,Adlène Guédioura,Jerome Sinclair,David Marshall,Curtis Davies,Harry Maguire,Michael Dawson,Ryan Mason,Sam Clucas,Jake Livermore,Ahmed El Mohamady,Markus Henriksen,Will Keane,Abel Hernández,Eldin Jakupovic,Josh Tymon,Tom Huddlestone,Shaun Maloney,David Meyler,James Weir,Jarrod Bowen,Matchweek 10,0,-14,12,7
288,0,4,West Bromwich Albion,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Ben Foster,Jonas Olsson,Allan Nyom,Gareth McAuley,Craig Dawson,Chris Brunt,James McClean,Nacer Chadli,Jonny Evans,Darren Fletcher,Salomón Rondón,Boaz Myhill,Brendan Galloway,James Morrison,Matt Phillips,Craig Gardner,Jonathan Leko,Hal Robson-Kanu,Claudio Bravo,John Stones,Aleksandar Kolarov,Fernando,Nicolás Otamendi,Ilkay Gündogan,Fernandinho,Raheem Sterling,David Silva,Nolito,Sergio Agüero,Willy Caballero,Vincent Kompany,Gaël Clichy,Jesús Navas,Kevin De Bruyne,Aleix García,Kelechi Iheanacho,Matchweek 10,0,11,10,20
289,2,4,Crystal Palace,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Steve Mandanda,Joel Ward,Martin Kelly,Scott Dann,James Tomkins,Yohan Cabaye,James McArthur,Lee Chung-Yong,Joe Ledley,Wilfried Zaha,Christian Benteke,Wayne Hennessey,Damien Delaney,Ezekiel Fryers,Jason Puncheon,Andros Townsend,Mathieu Flamini,Fraizer Campbell,Loris Karius,Dejan Lovren,Alberto Moreno,Nathaniel Clyne,Joël Matip,Jordan Henderson,Adam Lallana,Emre Can,Roberto Firmino,Philippe Coutinho,Sadio Mané,Simon Mignolet,Ragnar Klavan,Connor Randall,Lucas Leiva,Georginio Wijnaldum,Divock Origi,Daniel Sturridge,Matchweek 10,0,9,11,20
290,1,1,Manchester City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""11"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-3-1-2</strong>",Claudio Bravo,Aleksandar Kolarov,John Stones,Vincent Kompany,Leroy Sané,Fernandinho,Raheem Sterling,Ilkay Gündogan,Sergio Agüero,David Silva,Kevin De Bruyne,Willy Caballero,Nicolás Otamendi,Gaël Clichy,Jesús Navas,Fernando,Kelechi Iheanacho,Nolito,Fraser Forster,José Fonte,Virgil van Dijk,Cuco Martina,Sam McQueen,Dusan Tadic,Oriol Romeu,Jordy Clasie,Steven Davis,Charlie Austin,Nathan Redmond,Alex McCarthy,Maya Yoshida,Jack Stephens,James Ward-Prowse,Pierre-Emile Højbjerg,Sofiane Boufal,Jay Rodríguez,Matchweek 9,11,3,19,12
291,4,0,Chelsea,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Thibaut Courtois,Gary Cahill,David Luiz,César Azpilicueta,Victor Moses,Marcos Alonso,Nemanja Matic,N'Golo Kanté,Diego Costa,Pedro,Eden Hazard,Asmir Begovic,John Terry,Ola Aina,Oscar,Nathaniel Chalobah,Willian,Michy Batshuayi,David de Gea,Antonio Valencia,Chris Smalling,Daley Blind,Eric Bailly,Jesse Lingard,Paul Pogba,Marcus Rashford,Ander Herrera,Marouane Fellaini,Zlatan Ibrahimovic,Sergio Romero,Matteo Darmian,Ashley Young,Marcos Rojo,Michael Carrick,Juan Mata,Anthony Martial,Matchweek 9,6,5,16,14
292,0,0,Bournemouth,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Artur Boruc,Charlie Daniels,Simon Francis,Steve Cook,Adam Smith,Jack Wilshere,Dan Gosling,Harry Arter,Joshua King,Jordon Ibe,Callum Wilson,Adam Federici,Tyrone Mings,Nathan Aké,Ryan Fraser,Benik Afobe,Max-Alain Gradel,Lys Mousset,Hugo Lloris,Jan Vertonghen,Eric Dier,Kyle Walker,Danny Rose,Victor Wanyama,Christian Eriksen,Dele Alli,Mousa Dembélé,Érik Lamela,Son Heung-Min,Michel Vorm,Ben Davies,Kieran Trippier,Kevin Wimmer,Harry Winks,Moussa Sissoko,Vincent Janssen,Matchweek 9,0,9,11,18
293,0,0,Arsenal,Middlesbrough,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""13"">4-5-1</strong>",Petr Cech,Shkodran Mustafi,Nacho Monreal,Laurent Koscielny,Héctor Bellerín,Alex Iwobi,Mohamed Elneny,Mesut Özil,Francis Coquelin,Theo Walcott,Alexis Sánchez,David Ospina,Gabriel Paulista,Kieran Gibbs,Jeff Reine-Adélaïde,Alex Oxlade-Chamberlain,Ainsley Maitland-Niles,Lucas Pérez,Víctor Valdés,Ben Gibson,George Friend,Daniel Ayala,Antonio Barragán,Adama Traoré,Adam Forshaw,Adam Clayton,Marten de Roon,Gastón Ramírez,Álvaro Negredo,Brad Guzan,Bernardo Espinosa,Fábio,Stewart Downing,Julien De Sart,David Nugent,Cristhian Stuani,Matchweek 9,10,-4,19,6
294,2,1,Burnley,Everton,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>",Tom Heaton,Michael Keane,Matthew Lowton,Ben Mee,Stephen Ward,Jóhann Gudmundsson,Jeff Hendrick,Michael Kightly,Dean Marney,Scott Arfield,Sam Vokes,Paul Robinson,Kevin Long,James Tarkowski,Tendayi Darikwa,Jon Flanagan,Aiden O'Neill,Patrick Bamford,Maarten Stekelenburg,Bryan Oviedo,Ashley Williams,Séamus Coleman,Phil Jagielka,Idrissa Gueye,Gareth Barry,Ross Barkley,Yannick Bolasie,Romelu Lukaku,Kevin Mirallas,Joel Robles,Mason Holgate,Ramiro Funes Mori,Aaron Lennon,Tom Cleverley,Gerard Deulofeu,Enner Valencia,Matchweek 9,-6,6,7,15
295,0,2,Hull City,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""41"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>",David Marshall,Sam Clucas,Ahmed El Mohamady,Curtis Davies,Michael Dawson,Robert Snodgrass,Tom Huddlestone,David Meyler,Jake Livermore,Ryan Mason,Will Keane,Eldin Jakupovic,Josh Tymon,Harry Maguire,Shaun Maloney,James Weir,Adama Diomande,Abel Hernández,Lee Grant,Erik Pieters,Bruno Martins Indi,Phil Bardsley,Ryan Shawcross,Joe Allen,Glenn Whelan,Marko Arnautovic,Geoff Cameron,Xherdan Shaqiri,Wilfried Bony,Shay Given,Muniesa,Charlie Adam,Peter Crouch,Jonathan Walters,Mame Diouf,Bojan,Matchweek 9,-12,-9,7,6
296,3,1,Leicester City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",Kasper Schmeichel,Robert Huth,Wes Morgan,Christian Fuchs,Danny Simpson,Danny Drinkwater,Ahmed Musa,Andy King,Riyad Mahrez,Shinji Okazaki,Islam Slimani,Ron-Robert Zieler,Daniel Amartey,Jeffrey Schlupp,Demarai Gray,Marc Albrighton,Leonardo Ulloa,Jamie Vardy,Steve Mandanda,Damien Delaney,Joel Ward,Martin Kelly,James Tomkins,Joe Ledley,James McArthur,Yohan Cabaye,Wilfried Zaha,Andros Townsend,Christian Benteke,Wayne Hennessey,Ezekiel Fryers,Lee Chung-Yong,Mathieu Flamini,Fraizer Campbell,Bakary Sako,Connor Wickham,Matchweek 9,-6,2,8,11
297,0,0,Swansea City,Watford,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">5-3-2</strong>",Lukasz Fabianski,Kyle Naughton,Alfie Mawson,Mike van der Hoorn,Stephen Kingsley,Wayne Routledge,Gylfi Sigurdsson,Ki Sung-Yeung,Leon Britton,Modou Barrow,Borja Bastón,Kristoffer Nordfeldt,Jordi Amat,Neil Taylor,Angel Rangel,Jack Cork,Leroy Fer,Fernando Llorente,Heurelho Gomes,Sebastian Prödl,José Holebas,Younes Kaboul,Miguel Britos,Juan Camilo Zuñiga,Étienne Capoue,Valon Behrami,Roberto Pereyra,Odion Ighalo,Troy Deeney,Costel Pantilimon,Adrian Mariappa,Christian Kabasele,Ben Watson,Nordin Amrabat,Adlène Guédioura,Jerome Sinclair,Matchweek 9,-7,0,4,11
298,1,0,West Ham United,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-5-1</strong>",Adrián,Cheikhou Kouyaté,Winston Reid,Angelo Ogbonna,Pedro Obiang,Mark Noble,Edimilson Fernandes,Michail Antonio,Simone Zaza,Dimitri Payet,Manuel Lanzini,Raphael Spiegel,James Collins,Reece Oxford,Sofiane Feghouli,Håvard Nordtveit,Ashley Fletcher,Jonathan Calleri,Jordan Pickford,John O'Shea,Lamine Koné,Javier Manquillo,Patrick van Aanholt,Duncan Watmore,Wahbi Khazri,Jack Rodwell,Steven Pienaar,Didier Ndong,Jermain Defoe,Mika,Billy Jones,Paddy McNair,Papy Djilobodji,George Honeyman,Lynden Gooch,Victor Anichebe,Matchweek 9,-8,-9,7,2
299,2,1,Liverpool,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-1-4-1</strong>",Loris Karius,Joël Matip,James Milner,Dejan Lovren,Nathaniel Clyne,Adam Lallana,Jordan Henderson,Emre Can,Philippe Coutinho,Sadio Mané,Roberto Firmino,Simon Mignolet,Ragnar Klavan,Alberto Moreno,Georginio Wijnaldum,Lucas Leiva,Divock Origi,Daniel Sturridge,Ben Foster,Allan Nyom,Craig Dawson,Gareth McAuley,Jonas Olsson,Matt Phillips,Claudio Yacob,Darren Fletcher,Nacer Chadli,James McClean,Salomón Rondón,Boaz Myhill,Brendan Galloway,Jonathan Leko,Chris Brunt,Craig Gardner,James Morrison,Hal Robson-Kanu,Matchweek 9,8,1,17,10
300,0,0,Liverpool,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Loris Karius,Dejan Lovren,Nathaniel Clyne,Joël Matip,James Milner,Jordan Henderson,Emre Can,Philippe Coutinho,Sadio Mané,Daniel Sturridge,Roberto Firmino,Simon Mignolet,Ragnar Klavan,Alberto Moreno,Adam Lallana,Lucas Leiva,Marko Grujic,Divock Origi,David de Gea,Eric Bailly,Daley Blind,Antonio Valencia,Chris Smalling,Ashley Young,Ander Herrera,Paul Pogba,Marcus Rashford,Marouane Fellaini,Zlatan Ibrahimovic,Sergio Romero,Luke Shaw,Marcos Rojo,Jesse Lingard,Juan Mata,Michael Carrick,Wayne Rooney,Matchweek 8,8,5,16,13
301,0,1,Middlesbrough,Watford,"<strong class=""matchTeamFormation"" data-team-id=""13"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">5-4-1</strong>",Víctor Valdés,Calum Chambers,Ben Gibson,Antonio Barragán,George Friend,Adam Forshaw,Cristhian Stuani,Stewart Downing,Marten de Roon,Gastón Ramírez,Álvaro Negredo,Brad Guzan,Daniel Ayala,Bernardo Espinosa,Adam Clayton,Adama Traoré,Viktor Fischer,Jordan Rhodes,Heurelho Gomes,Nordin Amrabat,Miguel Britos,Younes Kaboul,Sebastian Prödl,José Holebas,Étienne Capoue,Roberto Pereyra,Isaac Success,Valon Behrami,Troy Deeney,Costel Pantilimon,Adrian Mariappa,Juan Camilo Zuñiga,Christian Kabasele,Ben Watson,Adlène Guédioura,Odion Ighalo,Matchweek 8,-3,-1,6,8
302,3,1,Southampton,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-5-1</strong>",Fraser Forster,Cuco Martina,José Fonte,Virgil van Dijk,Matt Targett,Dusan Tadic,Oriol Romeu,Steven Davis,Jordy Clasie,Nathan Redmond,Charlie Austin,Alex McCarthy,Sam McQueen,Maya Yoshida,James Ward-Prowse,Pierre-Emile Højbjerg,Shane Long,Jay Rodríguez,Tom Heaton,Michael Keane,Stephen Ward,Ben Mee,Matthew Lowton,Jóhann Gudmundsson,Dean Marney,Jeff Hendrick,George Boyd,Steven Defour,Sam Vokes,Paul Robinson,Jon Flanagan,James Tarkowski,Scott Arfield,Michael Kightly,Aiden O'Neill,Patrick Bamford,Matchweek 8,1,-4,9,7
303,3,0,Chelsea,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,Nemanja Matic,Victor Moses,N'Golo Kanté,Eden Hazard,Diego Costa,Pedro,Asmir Begovic,Ola Aina,John Terry,Ruben Loftus-Cheek,Nathaniel Chalobah,Michy Batshuayi,Dominic Solanke,Kasper Schmeichel,Wes Morgan,Robert Huth,Christian Fuchs,Luis Hernández,Jeffrey Schlupp,Danny Drinkwater,Marc Albrighton,Daniel Amartey,Jamie Vardy,Ahmed Musa,Ron-Robert Zieler,Danny Simpson,Riyad Mahrez,Andy King,Demarai Gray,Islam Slimani,Leonardo Ulloa,Matchweek 8,3,-3,13,8
304,3,2,Arsenal,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-4-1-1</strong>",Petr Cech,Nacho Monreal,Shkodran Mustafi,Laurent Koscielny,Héctor Bellerín,Mesut Özil,Alex Iwobi,Theo Walcott,Santi Cazorla,Granit Xhaka,Alexis Sánchez,David Ospina,Kieran Gibbs,Gabriel Paulista,Alex Oxlade-Chamberlain,Mohamed Elneny,Francis Coquelin,Lucas Pérez,Lukasz Fabianski,Kyle Naughton,Neil Taylor,Federico Fernández,Jordi Amat,Leon Britton,Jack Cork,Wayne Routledge,Modou Barrow,Gylfi Sigurdsson,Leroy Fer,Kristoffer Nordfeldt,Mike van der Hoorn,Angel Rangel,Stephen Kingsley,Jay Fulton,Ki Sung-Yeung,Borja Bastón,Matchweek 8,9,-6,16,4
305,6,1,Bournemouth,Hull City,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""41"">4-3-2-1</strong>",Artur Boruc,Steve Cook,Simon Francis,Adam Smith,Charlie Daniels,Andrew Surman,Jack Wilshere,Junior Stanislas,Jordon Ibe,Harry Arter,Callum Wilson,Adam Federici,Tyrone Mings,Nathan Aké,Dan Gosling,Ryan Fraser,Benik Afobe,Joshua King,David Marshall,Ahmed El Mohamady,Curtis Davies,Harry Maguire,Andy Robertson,Shaun Maloney,Robert Snodgrass,Jake Livermore,Ryan Mason,Sam Clucas,Will Keane,Eldin Jakupovic,Tom Huddlestone,David Meyler,Markus Henriksen,James Weir,Adama Diomande,Abel Hernández,Matchweek 8,-5,-7,8,7
306,1,1,Manchester City,Everton,"<strong class=""matchTeamFormation"" data-team-id=""11"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>",Claudio Bravo,John Stones,Gaël Clichy,Nicolás Otamendi,Fernandinho,Leroy Sané,Ilkay Gündogan,Raheem Sterling,Kelechi Iheanacho,David Silva,Kevin De Bruyne,Willy Caballero,Aleksandar Kolarov,Pablo Zabaleta,Vincent Kompany,Fernando,Sergio Agüero,Nolito,Maarten Stekelenburg,Séamus Coleman,Bryan Oviedo,Phil Jagielka,Ashley Williams,Gareth Barry,Tom Cleverley,Idrissa Gueye,Yannick Bolasie,Romelu Lukaku,Gerard Deulofeu,Joel Robles,Mason Holgate,Ramiro Funes Mori,James McCarthy,Ross Barkley,Kevin Mirallas,Enner Valencia,Matchweek 8,11,6,18,14
307,2,0,Stoke City,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-5-1</strong>",Lee Grant,Erik Pieters,Bruno Martins Indi,Phil Bardsley,Ryan Shawcross,Xherdan Shaqiri,Joe Allen,Geoff Cameron,Marko Arnautovic,Glenn Whelan,Wilfried Bony,Shay Given,Muniesa,Charlie Adam,Peter Crouch,Bojan,Jonathan Walters,Mame Diouf,Jordan Pickford,Javier Manquillo,Patrick van Aanholt,John O'Shea,Papy Djilobodji,Jack Rodwell,Wahbi Khazri,Paddy McNair,Duncan Watmore,Didier Ndong,Jermain Defoe,Mika,Billy Jones,Donald Love,Steven Pienaar,Lynden Gooch,Victor Anichebe,Joel Asoro,Matchweek 8,-11,-7,3,2
308,1,1,West Bromwich Albion,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-1-4-1</strong>",Ben Foster,Jonny Evans,Gareth McAuley,Allan Nyom,Craig Dawson,Darren Fletcher,Matt Phillips,James McClean,Nacer Chadli,Claudio Yacob,Salomón Rondón,Boaz Myhill,Jonas Olsson,James Morrison,Craig Gardner,Jonathan Leko,Chris Brunt,Hal Robson-Kanu,Hugo Lloris,Ben Davies,Kyle Walker,Jan Vertonghen,Toby Alderweireld,Victor Wanyama,Dele Alli,Moussa Sissoko,Christian Eriksen,Érik Lamela,Vincent Janssen,Michel Vorm,Kieran Trippier,Eric Dier,Mousa Dembélé,Georges-Kévin Nkoudou,Josh Onomah,Son Heung-Min,Matchweek 8,1,9,9,17
309,0,1,Crystal Palace,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>",Steve Mandanda,Martin Kelly,Damien Delaney,James Tomkins,Joel Ward,Andros Townsend,Joe Ledley,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke,Wayne Hennessey,Ezekiel Fryers,Yohan Cabaye,Lee Chung-Yong,Bakary Sako,Fraizer Campbell,Connor Wickham,Adrián,Angelo Ogbonna,Cheikhou Kouyaté,Winston Reid,Michail Antonio,Pedro Obiang,Aaron Cresswell,Mark Noble,Simone Zaza,Manuel Lanzini,Dimitri Payet,Raphael Spiegel,James Collins,Sofiane Feghouli,Edimilson Fernandes,Håvard Nordtveit,Ashley Fletcher,Jonathan Calleri,Matchweek 8,3,-9,11,4
310,1,1,Manchester United,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>",David de Gea,Antonio Valencia,Eric Bailly,Chris Smalling,Daley Blind,Ander Herrera,Paul Pogba,Jesse Lingard,Juan Mata,Marcus Rashford,Zlatan Ibrahimovic,Sergio Romero,Matteo Darmian,Marouane Fellaini,Michael Carrick,Anthony Martial,Memphis Depay,Wayne Rooney,Lee Grant,Glen Johnson,Ryan Shawcross,Bruno Martins Indi,Erik Pieters,Joe Allen,Marko Arnautovic,Xherdan Shaqiri,Geoff Cameron,Glenn Whelan,Wilfried Bony,Shay Given,Phil Bardsley,Charlie Adam,Bojan,Mame Diouf,Jonathan Walters,Peter Crouch,Matchweek 7,5,-11,12,2
311,0,0,Leicester City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-1-2-1-2</strong>",Kasper Schmeichel,Danny Simpson,Robert Huth,Wes Morgan,Christian Fuchs,Marc Albrighton,Daniel Amartey,Riyad Mahrez,Danny Drinkwater,Jamie Vardy,Islam Slimani,Ron-Robert Zieler,Luis Hernández,Andy King,Jeffrey Schlupp,Demarai Gray,Shinji Okazaki,Leonardo Ulloa,Fraser Forster,Virgil van Dijk,Cédric Soares,José Fonte,Ryan Bertrand,Dusan Tadic,Oriol Romeu,Steven Davis,Pierre-Emile Højbjerg,Nathan Redmond,Charlie Austin,Alex McCarthy,Maya Yoshida,Cuco Martina,Jordy Clasie,James Ward-Prowse,Olufela Olomola,Shane Long,Matchweek 7,-3,1,7,8
312,2,0,Tottenham Hotspur,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Hugo Lloris,Toby Alderweireld,Danny Rose,Kyle Walker,Jan Vertonghen,Moussa Sissoko,Dele Alli,Christian Eriksen,Érik Lamela,Victor Wanyama,Son Heung-Min,Michel Vorm,Kieran Trippier,Eric Dier,Ben Davies,Harry Winks,Georges-Kévin Nkoudou,Vincent Janssen,Claudio Bravo,Aleksandar Kolarov,John Stones,Pablo Zabaleta,Nicolás Otamendi,Fernando,Jesús Navas,Fernandinho,Raheem Sterling,David Silva,Sergio Agüero,Willy Caballero,Bacary Sagna,Gaël Clichy,Aleix García,Ilkay Gündogan,Leroy Sané,Kelechi Iheanacho,Matchweek 7,7,13,14,18
313,0,1,Burnley,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Tom Heaton,Matthew Lowton,Ben Mee,Michael Keane,Stephen Ward,Steven Defour,Dean Marney,Jeff Hendrick,Jóhann Gudmundsson,George Boyd,Sam Vokes,Paul Robinson,Jon Flanagan,James Tarkowski,Michael Kightly,Scott Arfield,Aiden O'Neill,Patrick Bamford,Petr Cech,Laurent Koscielny,Nacho Monreal,Héctor Bellerín,Shkodran Mustafi,Granit Xhaka,Santi Cazorla,Mesut Özil,Theo Walcott,Alex Iwobi,Alexis Sánchez,David Ospina,Gabriel Paulista,Rob Holding,Kieran Gibbs,Alex Oxlade-Chamberlain,Mohamed Elneny,Jeff Reine-Adélaïde,Matchweek 7,-3,8,7,13
314,1,2,Swansea City,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Lukasz Fabianski,Angel Rangel,Jordi Amat,Mike van der Hoorn,Kyle Naughton,Jack Cork,Leon Britton,Leroy Fer,Wayne Routledge,Borja Bastón,Gylfi Sigurdsson,Kristoffer Nordfeldt,Neil Taylor,Alfie Mawson,Ki Sung-Yeung,Jay Fulton,Modou Barrow,Oliver McBurnie,Loris Karius,Joël Matip,James Milner,Dejan Lovren,Nathaniel Clyne,Georginio Wijnaldum,Adam Lallana,Jordan Henderson,Sadio Mané,Roberto Firmino,Philippe Coutinho,Simon Mignolet,Alberto Moreno,Ragnar Klavan,Lucas Leiva,Emre Can,Divock Origi,Daniel Sturridge,Matchweek 7,-5,7,4,13
315,0,2,Hull City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""41"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-3</strong>",David Marshall,David Meyler,Andy Robertson,Jake Livermore,Curtis Davies,Ryan Mason,Adama Diomande,Robert Snodgrass,Sam Clucas,Markus Henriksen,Dieumerci Mbokani,Eldin Jakupovic,Harry Maguire,Tom Huddlestone,Shaun Maloney,James Weir,Abel Hernández,Will Keane,Thibaut Courtois,César Azpilicueta,Gary Cahill,David Luiz,Victor Moses,N'Golo Kanté,Marcos Alonso,Nemanja Matic,Eden Hazard,Willian,Diego Costa,Asmir Begovic,Branislav Ivanovic,Cesc Fàbregas,Oscar,Nathaniel Chalobah,Pedro,Michy Batshuayi,Matchweek 7,-5,1,7,10
316,1,1,Sunderland,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-1-1</strong>",Jordan Pickford,Javier Manquillo,Lamine Koné,John O'Shea,Jason Denayer,Paddy McNair,Jan Kirchhoff,Duncan Watmore,Wahbi Khazri,Didier Ndong,Jermain Defoe,Mika,Patrick van Aanholt,Donald Love,Papy Djilobodji,Jack Rodwell,George Honeyman,Lynden Gooch,Ben Foster,Gareth McAuley,Craig Dawson,Allan Nyom,Jonny Evans,Matt Phillips,Claudio Yacob,James McClean,Darren Fletcher,Nacer Chadli,Salomón Rondón,Boaz Myhill,Jonas Olsson,James Morrison,Craig Gardner,Jonathan Leko,Hal Robson-Kanu,Saido Berahino,Matchweek 7,-7,1,1,8
