,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
204,1,0,Arsenal,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-2</strong>",Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Ainsley Maitland-Niles,Mesut Özil,Jack Wilshere,Granit Xhaka,Alexandre Lacazette,Alexis Sánchez,Alex Iwobi,David Ospina,Calum Chambers,Sead Kolasinac,Francis Coquelin,Mohamed Elneny,Olivier Giroud,Danny Welbeck,Robert Elliot,Jamaal Lascelles,Javier Manquillo,Florian Lejeune,DeAndre Yedlin,Isaac Hayden,Christian Atsu,Jacob Murphy,Mikel Merino,Ayoze Pérez,Joselu,Karl Darlow,Ciaran Clark,Paul Dummett,Matt Ritchie,Mohamed Diamé,Rolando Aarons,Dwight Gayle,Matchweek 18,10,-10,30,15
205,0,0,Brighton and Hove Albion,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>",Mathew Ryan,Shane Duffy,Lewis Dunk,Bruno,Gaëtan Bong,Davy Pröpper,Solly March,Anthony Knockaert,Dale Stephens,Pascal Groß,Glenn Murray,Tim Krul,Ezequiel Schelotto,Connor Goldson,Beram Kayal,Tomer Hemed,José Izquierdo,Isaiah Brown,Nick Pope,James Tarkowski,Phil Bardsley,Charlie Taylor,Ben Mee,Scott Arfield,Jack Cork,Steven Defour,Jóhann Gudmundsson,Chris Wood,Jeff Hendrick,Anders Lindegaard,Kevin Long,Matthew Lowton,Ashley Westwood,Nahki Wells,Ashley Barnes,Sam Vokes,Matchweek 18,-9,4,17,31
206,1,0,Chelsea,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>",Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Tiémoué Bakayoko,Marcos Alonso,N'Golo Kanté,Victor Moses,Willian,Pedro,Eden Hazard,Willy Caballero,Davide Zappacosta,Antonio Rüdiger,Cesc Fàbregas,Danny Drinkwater,Álvaro Morata,Michy Batshuayi,Fraser Forster,Maya Yoshida,Jack Stephens,Wesley Hoedt,Ryan Bertrand,Cédric Soares,Oriol Romeu,Pierre-Emile Højbjerg,James Ward-Prowse,Manolo Gabbiadini,Nathan Redmond,Alex McCarthy,Virgil van Dijk,Dusan Tadic,Sofiane Boufal,Mario Lemina,Steven Davis,Charlie Austin,Matchweek 18,17,-6,35,18
207,1,4,Watford,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""33"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">4-4-2</strong>",Heurelho Gomes,Christian Kabasele,Adrian Mariappa,Sebastian Prödl,Abdoulaye Doucouré,Daryl Janmaat,José Holebas,Étienne Capoue,Richarlison,André Carrillo,Troy Deeney,Orestis Karnezis,Molla Wagué,Ben Watson,Roberto Pereyra,Jerome Sinclair,Andre Gray,Stefano Okaka,Jonas Lössl,Chris Löwe,Christopher Schindler,Florent Hadërgjonaj,Zanka,Jonathan Hogg,Aaron Mooy,Collin Quaner,Rajiv van La Parra,Laurent Depoitre,Elias Kachunga,Joel Coleman,Martin Cranie,Scott Malone,Tom Ince,Dean Whitehead,Danny Williams,Steve Mounié,Matchweek 18,-3,-17,22,18
208,0,3,Stoke City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-1-2</strong>",Jack Butland,Geoff Cameron,Ryan Shawcross,Erik Pieters,Kevin Wimmer,Ramadan Sobhi,Joe Allen,Xherdan Shaqiri,Darren Fletcher,Mame Diouf,Peter Crouch,Lee Grant,Thomas Edwards,Josh Tymon,Eric Choupo-Moting,Charlie Adam,Saido Berahino,Julien Ngoy,Adrián,Aaron Cresswell,Angelo Ogbonna,James Collins,Mark Noble,Arthur Masuaku,Pablo Zabaleta,Pedro Obiang,Marko Arnautovic,Michail Antonio,Manuel Lanzini,Joe Hart,Sead Haksabanovic,Declan Rice,Moses Makasi,Chicharito,André Ayew,Diafra Sakho,Matchweek 18,-17,-18,16,14
209,4,1,Manchester City,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-1-2-1-2</strong>",Ederson,Fabian Delph,Nicolás Otamendi,Kyle Walker,Eliaquim Mangala,Ilkay Gündogan,Fernandinho,Kevin De Bruyne,Sergio Agüero,Raheem Sterling,Leroy Sané,Claudio Bravo,Danilo,Yaya Touré,Bernardo Silva,Oleksandr Zinchenko,Gabriel Jesus,Phil Foden,Hugo Lloris,Eric Dier,Kieran Trippier,Danny Rose,Jan Vertonghen,Christian Eriksen,Mousa Dembélé,Dele Alli,Harry Winks,Harry Kane,Son Heung-Min,Michel Vorm,Ben Davies,Sèrge Aurier,Juan Foyth,Moussa Sissoko,Érik Lamela,Fernando Llorente,Matchweek 18,41,16,49,31
210,0,1,Newcastle United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Karl Darlow,Jamaal Lascelles,Javier Manquillo,Florian Lejeune,DeAndre Yedlin,Mohamed Diamé,Matt Ritchie,Christian Atsu,Mikel Merino,Jonjo Shelvey,Dwight Gayle,Robert Elliot,Ciaran Clark,Jacob Murphy,Isaac Hayden,Rolando Aarons,Joselu,Ayoze Pérez,Jordan Pickford,Ashley Williams,Cuco Martina,Jonjoe Kenny,Mason Holgate,Gylfi Sigurdsson,Idrissa Gueye,Aaron Lennon,Wayne Rooney,Morgan Schneiderlin,Dominic Calvert-Lewin,Joel Robles,Michael Keane,Phil Jagielka,Tom Davies,Oumar Niasse,Ademola Lookman,Nikola Vlasic,Matchweek 17,-9,-9,15,19
211,1,4,Southampton,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>",Fraser Forster,Maya Yoshida,Ryan Bertrand,Virgil van Dijk,Cédric Soares,Oriol Romeu,Steven Davis,Mario Lemina,Dusan Tadic,Sofiane Boufal,Charlie Austin,Alex McCarthy,Jack Stephens,Pierre-Emile Højbjerg,Nathan Redmond,James Ward-Prowse,Manolo Gabbiadini,Shane Long,Kasper Schmeichel,Christian Fuchs,Danny Simpson,Wes Morgan,Harry Maguire,Ben Chilwell,Shinji Okazaki,Wilfred Ndidi,Riyad Mahrez,Andy King,Jamie Vardy,Ben Hamer,Daniel Amartey,Aleksandar Dragovic,Marc Albrighton,Demarai Gray,Iborra,Leonardo Ulloa,Matchweek 17,-3,1,18,23
212,0,4,Swansea City,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Lukasz Fabianski,Kyle Naughton,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Roque Mesa,Jordan Ayew,Nathan Dyer,Ki Sung-Yeung,Tom Carroll,Wilfried Bony,Erwin Mulder,Federico Fernández,Angel Rangel,Luciano Narsingh,Sam Clucas,Leroy Fer,Tammy Abraham,Ederson,Nicolás Otamendi,Fabian Delph,Eliaquim Mangala,Danilo,Kevin De Bruyne,David Silva,Fernandinho,Bernardo Silva,Raheem Sterling,Sergio Agüero,Claudio Bravo,Kyle Walker,Ilkay Gündogan,Leroy Sané,Oleksandr Zinchenko,Yaya Touré,Gabriel Jesus,Matchweek 17,-9,37,12,46
213,0,0,Liverpool,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-5-1</strong>",Loris Karius,Dejan Lovren,Ragnar Klavan,Trent Alexander-Arnold,Andy Robertson,Georginio Wijnaldum,Sadio Mané,Philippe Coutinho,Emre Can,Mohamed Salah,Roberto Firmino,Simon Mignolet,Joe Gomez,James Milner,Alex Oxlade-Chamberlain,Jordan Henderson,Danny Ings,Dominic Solanke,Ben Foster,Kieran Gibbs,Allan Nyom,Jonny Evans,Ahmed Hegazy,Grzegorz Krychowiak,Jake Livermore,James McClean,Hal Robson-Kanu,Claudio Yacob,Salomón Rondón,Boaz Myhill,Gareth McAuley,Oliver Burke,Chris Brunt,Sam Field,Nathan Ferguson,Jay Rodríguez,Matchweek 17,14,-10,30,13
214,1,0,Manchester United,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>",David de Gea,Antonio Valencia,Phil Jones,Chris Smalling,Luke Shaw,Jesse Lingard,Scott McTominay,Anthony Martial,Juan Mata,Nemanja Matic,Romelu Lukaku,Sergio Romero,Victor Lindelöf,Daley Blind,Ashley Young,Ander Herrera,Zlatan Ibrahimovic,Marcus Rashford,Asmir Begovic,Charlie Daniels,Nathan Aké,Simon Francis,Adam Smith,Harry Arter,Ryan Fraser,Dan Gosling,Junior Stanislas,Joshua King,Callum Wilson,Artur Boruc,Steve Cook,Jordon Ibe,Andrew Surman,Lewis Cook,Benik Afobe,Jermain Defoe,Matchweek 17,25,-4,35,16
215,2,0,Tottenham Hotspur,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-5-1</strong>",Hugo Lloris,Jan Vertonghen,Eric Dier,Sèrge Aurier,Danny Rose,Christian Eriksen,Son Heung-Min,Érik Lamela,Moussa Sissoko,Harry Winks,Harry Kane,Michel Vorm,Kieran Trippier,Juan Foyth,Ben Davies,Dele Alli,Mousa Dembélé,Fernando Llorente,Mathew Ryan,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Gaëtan Bong,José Izquierdo,Dale Stephens,Beram Kayal,Davy Pröpper,Anthony Knockaert,Tomer Hemed,Tim Krul,Bruno,Connor Goldson,Isaiah Brown,Solly March,Pascal Groß,Glenn Murray,Matchweek 17,14,-7,28,17
216,0,0,West Ham United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""25"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Adrián,Aaron Cresswell,Pablo Zabaleta,Winston Reid,Arthur Masuaku,Angelo Ogbonna,Mark Noble,Manuel Lanzini,Pedro Obiang,Michail Antonio,Marko Arnautovic,Joe Hart,Declan Rice,James Collins,Chicharito,Andy Carroll,André Ayew,Diafra Sakho,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Ainsley Maitland-Niles,Mesut Özil,Jack Wilshere,Granit Xhaka,Alexis Sánchez,Olivier Giroud,Alex Iwobi,David Ospina,Calum Chambers,Sead Kolasinac,Francis Coquelin,Mohamed Elneny,Danny Welbeck,Alexandre Lacazette,Matchweek 17,-18,10,13,29
217,1,0,Burnley,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-4-2</strong>",Nick Pope,Stephen Ward,James Tarkowski,Phil Bardsley,Kevin Long,Scott Arfield,Jack Cork,Steven Defour,Jóhann Gudmundsson,Chris Wood,Jeff Hendrick,Anders Lindegaard,Charlie Taylor,Ashley Westwood,Fredrik Ulvestad,Nahki Wells,Ashley Barnes,Sam Vokes,Jack Butland,Erik Pieters,Ryan Shawcross,Kurt Zouma,Geoff Cameron,Joe Allen,Darren Fletcher,Xherdan Shaqiri,Ramadan Sobhi,Peter Crouch,Mame Diouf,Lee Grant,Thomas Edwards,Kevin Wimmer,Eric Choupo-Moting,Charlie Adam,Ibrahim Afellay,Saido Berahino,Matchweek 17,3,-16,28,16
218,2,1,Crystal Palace,Watford,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">3-4-2-1</strong>",Julian Speroni,Timothy Fosu-Mensah,Scott Dann,Jeffrey Schlupp,James Tomkins,Luka Milivojevic,Yohan Cabaye,Andros Townsend,Ruben Loftus-Cheek,Christian Benteke,Wilfried Zaha,Wayne Hennessey,Martin Kelly,Jairo Riedewald,Patrick van Aanholt,James McArthur,Lee Chung-Yong,Bakary Sako,Heurelho Gomes,Christian Kabasele,Adrian Mariappa,Sebastian Prödl,Daryl Janmaat,Abdoulaye Doucouré,José Holebas,Tom Cleverley,André Carrillo,Richarlison,Troy Deeney,Orestis Karnezis,Kiko Femenía,Ben Watson,Roberto Pereyra,Étienne Capoue,Andre Gray,Isaac Success,Matchweek 17,-17,-2,11,22
219,1,3,Huddersfield Town,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""159"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Jonas Lössl,Tommy Smith,Christopher Schindler,Zanka,Chris Löwe,Aaron Mooy,Tom Ince,Jonathan Hogg,Elias Kachunga,Danny Williams,Steve Mounié,Joel Coleman,Florent Hadërgjonaj,Martin Cranie,Dean Whitehead,Rajiv van La Parra,Collin Quaner,Laurent Depoitre,Thibaut Courtois,César Azpilicueta,Andreas Christensen,Antonio Rüdiger,Victor Moses,N'Golo Kanté,Tiémoué Bakayoko,Marcos Alonso,Willian,Eden Hazard,Pedro,Willy Caballero,Gary Cahill,Ethan Ampadu,Charly Musonda,Danny Drinkwater,Cesc Fàbregas,Michy Batshuayi,Matchweek 17,-15,15,18,32
220,1,1,Southampton,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>",Fraser Forster,Virgil van Dijk,Jack Stephens,Ryan Bertrand,Maya Yoshida,Oriol Romeu,Nathan Redmond,Dusan Tadic,Pierre-Emile Højbjerg,James Ward-Prowse,Charlie Austin,Alex McCarthy,Jérémy Pied,Wesley Hoedt,Mario Lemina,Steven Davis,Sofiane Boufal,Manolo Gabbiadini,Petr Cech,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Aaron Ramsey,Sead Kolasinac,Granit Xhaka,Héctor Bellerín,Alexandre Lacazette,Mesut Özil,Alexis Sánchez,David Ospina,Francis Coquelin,Alex Iwobi,Jack Wilshere,Ainsley Maitland-Niles,Olivier Giroud,Danny Welbeck,Matchweek 16,-3,10,17,28
221,1,1,Liverpool,Everton,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>",Simon Mignolet,Joe Gomez,Ragnar Klavan,Dejan Lovren,Andy Robertson,Jordan Henderson,James Milner,Alex Oxlade-Chamberlain,Mohamed Salah,Dominic Solanke,Sadio Mané,Loris Karius,Trent Alexander-Arnold,Georginio Wijnaldum,Philippe Coutinho,Emre Can,Roberto Firmino,Danny Ings,Jordan Pickford,Ashley Williams,Jonjoe Kenny,Cuco Martina,Mason Holgate,Tom Davies,Gylfi Sigurdsson,Idrissa Gueye,Wayne Rooney,Dominic Calvert-Lewin,Oumar Niasse,Joel Robles,Michael Keane,Phil Jagielka,Aaron Lennon,Morgan Schneiderlin,Nikola Vlasic,Ademola Lookman,Matchweek 16,14,-9,29,18
222,1,2,Manchester United,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",David de Gea,Marcos Rojo,Ashley Young,Antonio Valencia,Chris Smalling,Jesse Lingard,Ander Herrera,Marcus Rashford,Nemanja Matic,Anthony Martial,Romelu Lukaku,Sergio Romero,Phil Jones,Luke Shaw,Victor Lindelöf,Scott McTominay,Juan Mata,Zlatan Ibrahimovic,Ederson,Nicolás Otamendi,Fabian Delph,Vincent Kompany,Kyle Walker,Kevin De Bruyne,David Silva,Fernandinho,Gabriel Jesus,Leroy Sané,Raheem Sterling,Claudio Bravo,Danilo,Eliaquim Mangala,Oleksandr Zinchenko,Bernardo Silva,Ilkay Gündogan,Sergio Agüero,Matchweek 16,26,36,35,43
223,1,0,West Ham United,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-1-1</strong>",Adrián,Angelo Ogbonna,Aaron Cresswell,Winston Reid,Arthur Masuaku,Pablo Zabaleta,Mark Noble,Pedro Obiang,Michail Antonio,Manuel Lanzini,Marko Arnautovic,Joe Hart,Declan Rice,Chicharito,André Ayew,Diafra Sakho,Edimilson Fernandes,Andy Carroll,Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Cesc Fàbregas,Tiémoué Bakayoko,Marcos Alonso,N'Golo Kanté,Davide Zappacosta,Álvaro Morata,Eden Hazard,Willy Caballero,Antonio Rüdiger,Ethan Ampadu,Willian,Victor Moses,Michy Batshuayi,Pedro,Matchweek 16,-19,16,10,32
224,1,0,Burnley,Watford,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>",Nick Pope,James Tarkowski,Phil Bardsley,Stephen Ward,Kevin Long,Scott Arfield,Jack Cork,Jóhann Gudmundsson,Steven Defour,Jeff Hendrick,Chris Wood,Anders Lindegaard,Charlie Taylor,Ashley Westwood,Fredrik Ulvestad,Nahki Wells,Sam Vokes,Ashley Barnes,Heurelho Gomes,Marvin Zeegelaar,Christian Kabasele,Adrian Mariappa,Daryl Janmaat,Richarlison,André Carrillo,Tom Cleverley,Abdoulaye Doucouré,Roberto Pereyra,Troy Deeney,Orestis Karnezis,Sebastian Prödl,José Holebas,Ben Watson,Étienne Capoue,Isaac Success,Andre Gray,Matchweek 16,2,-1,25,22
225,2,2,Crystal Palace,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>",Julian Speroni,Timothy Fosu-Mensah,Mamadou Sakho,Jeffrey Schlupp,James Tomkins,Luka Milivojevic,Yohan Cabaye,Andros Townsend,Ruben Loftus-Cheek,Christian Benteke,Wilfried Zaha,Wayne Hennessey,Scott Dann,Martin Kelly,Patrick van Aanholt,Jason Puncheon,James McArthur,Bakary Sako,Asmir Begovic,Nathan Aké,Steve Cook,Charlie Daniels,Simon Francis,Ryan Fraser,Junior Stanislas,Andrew Surman,Lewis Cook,Joshua King,Jermain Defoe,Artur Boruc,Jack Simpson,Dan Gosling,Harry Arter,Jordon Ibe,Callum Wilson,Benik Afobe,Matchweek 16,-17,-4,10,15
226,2,0,Huddersfield Town,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>",Jonas Lössl,Tommy Smith,Christopher Schindler,Zanka,Chris Löwe,Collin Quaner,Aaron Mooy,Tom Ince,Jonathan Hogg,Elias Kachunga,Steve Mounié,Joel Coleman,Martin Cranie,Florent Hadërgjonaj,Dean Whitehead,Danny Williams,Joe Lolley,Laurent Depoitre,Mathew Ryan,Shane Duffy,Bruno,Lewis Dunk,Markus Suttner,Ezequiel Schelotto,Isaiah Brown,Dale Stephens,Davy Pröpper,Glenn Murray,Pascal Groß,Tim Krul,Uwe Hünemeier,Solly March,Beram Kayal,Sam Baldock,José Izquierdo,Tomer Hemed,Matchweek 16,-17,-5,15,17
227,1,0,Swansea City,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-2</strong>",Lukasz Fabianski,Kyle Naughton,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Roque Mesa,Ki Sung-Yeung,Tom Carroll,Nathan Dyer,Wayne Routledge,Wilfried Bony,Erwin Mulder,Federico Fernández,Luciano Narsingh,Sam Clucas,Leroy Fer,Tammy Abraham,Jordan Ayew,Ben Foster,Ahmed Hegazy,Allan Nyom,Kieran Gibbs,Jonny Evans,Hal Robson-Kanu,Jake Livermore,Sam Field,Claudio Yacob,Salomón Rondón,Jay Rodríguez,Boaz Myhill,Gareth McAuley,Oliver Burke,Chris Brunt,Grzegorz Krychowiak,James McClean,Rayhaan Tulloch,Matchweek 16,-10,-9,9,13
228,5,1,Tottenham Hotspur,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">3-4-3</strong>",Hugo Lloris,Eric Dier,Jan Vertonghen,Kieran Trippier,Ben Davies,Harry Winks,Son Heung-Min,Christian Eriksen,Mousa Dembélé,Dele Alli,Harry Kane,Michel Vorm,Juan Foyth,Danny Rose,Sèrge Aurier,Érik Lamela,Moussa Sissoko,Fernando Llorente,Jack Butland,Kurt Zouma,Ryan Shawcross,Kevin Wimmer,Erik Pieters,Thomas Edwards,Joe Allen,Darren Fletcher,Mame Diouf,Eric Choupo-Moting,Xherdan Shaqiri,Lee Grant,Geoff Cameron,Ramadan Sobhi,Ibrahim Afellay,Charlie Adam,Saido Berahino,Peter Crouch,Matchweek 16,10,-12,25,16
229,2,3,Newcastle United,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>",Karl Darlow,Florian Lejeune,DeAndre Yedlin,Ciaran Clark,Javier Manquillo,Mikel Merino,Matt Ritchie,Jacob Murphy,Isaac Hayden,Joselu,Dwight Gayle,Robert Elliot,Jamaal Lascelles,Mohamed Diamé,Jonjo Shelvey,Christian Atsu,Ayoze Pérez,Aleksandar Mitrovic,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Riyad Mahrez,Wilfred Ndidi,Iborra,Marc Albrighton,Jamie Vardy,Demarai Gray,Ben Hamer,Aleksandar Dragovic,Christian Fuchs,Andy King,Shinji Okazaki,Leonardo Ulloa,Kelechi Iheanacho,Matchweek 16,-8,0,15,20
230,1,1,Bournemouth,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",Asmir Begovic,Simon Francis,Nathan Aké,Charlie Daniels,Adam Smith,Junior Stanislas,Ryan Fraser,Andrew Surman,Lewis Cook,Joshua King,Jermain Defoe,Artur Boruc,Steve Cook,Dan Gosling,Jordon Ibe,Marc Pugh,Benik Afobe,Callum Wilson,Fraser Forster,Wesley Hoedt,Ryan Bertrand,Jérémy Pied,Virgil van Dijk,Oriol Romeu,James Ward-Prowse,Steven Davis,Dusan Tadic,Sofiane Boufal,Charlie Austin,Alex McCarthy,Matt Targett,Maya Yoshida,Pierre-Emile Højbjerg,Mario Lemina,Nathan Redmond,Manolo Gabbiadini,Matchweek 15,-4,-3,14,16
231,2,1,Manchester City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-5-1-1</strong>",Ederson,Kyle Walker,Nicolás Otamendi,Eliaquim Mangala,Danilo,Fabian Delph,Kevin De Bruyne,David Silva,Raheem Sterling,Sergio Agüero,Leroy Sané,Claudio Bravo,Vincent Kompany,Ilkay Gündogan,Bernardo Silva,Yaya Touré,Fernandinho,Gabriel Jesus,Adrián,Aaron Cresswell,Angelo Ogbonna,Declan Rice,Edimilson Fernandes,Pablo Zabaleta,Cheikhou Kouyaté,Arthur Masuaku,Pedro Obiang,Michail Antonio,Manuel Lanzini,Nathan Trott,Ben Johnson,Domingos Quina,Toni Martínez,Marko Arnautovic,André Ayew,Diafra Sakho,Matchweek 15,35,-18,40,10
232,3,1,Chelsea,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">3-4-2-1</strong>",Thibaut Courtois,Andreas Christensen,Antonio Rüdiger,César Azpilicueta,Cesc Fàbregas,Marcos Alonso,N'Golo Kanté,Victor Moses,Danny Drinkwater,Eden Hazard,Álvaro Morata,Willy Caballero,Davide Zappacosta,Gary Cahill,Willian,Tiémoué Bakayoko,Michy Batshuayi,Pedro,Karl Darlow,Florian Lejeune,Chancel Mbemba,Ciaran Clark,Mohamed Diamé,Matt Ritchie,Mikel Merino,Javier Manquillo,Dwight Gayle,Ayoze Pérez,Jacob Murphy,Robert Elliot,DeAndre Yedlin,Jonjo Shelvey,Isaac Hayden,Joselu,Aleksandar Mitrovic,Rolando Aarons,Matchweek 15,14,-6,29,15
233,1,5,Brighton and Hove Albion,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">3-5-1-1</strong>",Mathew Ryan,Shane Duffy,Lewis Dunk,Bruno,Gaëtan Bong,Davy Pröpper,Anthony Knockaert,Isaiah Brown,Dale Stephens,Pascal Groß,Glenn Murray,Tim Krul,Ezequiel Schelotto,Connor Goldson,Solly March,Beram Kayal,Tomer Hemed,José Izquierdo,Simon Mignolet,Dejan Lovren,Emre Can,Georginio Wijnaldum,Jordan Henderson,James Milner,Philippe Coutinho,Andy Robertson,Trent Alexander-Arnold,Mohamed Salah,Roberto Firmino,Loris Karius,Ragnar Klavan,Alex Oxlade-Chamberlain,Sadio Mané,Marko Grujic,Daniel Sturridge,Dominic Solanke,Matchweek 15,-1,10,17,26
234,2,0,Everton,Huddersfield Town,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>",Jordan Pickford,Jonjoe Kenny,Cuco Martina,Mason Holgate,Ashley Williams,Wayne Rooney,Aaron Lennon,Tom Davies,Idrissa Gueye,Gylfi Sigurdsson,Dominic Calvert-Lewin,Joel Robles,Michael Keane,Beni Baningime,Nikola Vlasic,Morgan Schneiderlin,Ademola Lookman,Oumar Niasse,Jonas Lössl,Christopher Schindler,Tommy Smith,Scott Malone,Zanka,Tom Ince,Aaron Mooy,Collin Quaner,Danny Williams,Elias Kachunga,Laurent Depoitre,Robert Green,Martin Cranie,Chris Löwe,Kasey Palmer,Jonathan Hogg,Florent Hadërgjonaj,Steve Mounié,Matchweek 15,-11,-15,15,15
